Wall time,Step,Value
1493802607.160361,99999,-0.17307421565055847
1493803169.8921,149999,-0.42567604780197144
1493803745.390315,199999,-0.7077025771141052
1493804321.066995,249999,-0.9420344233512878
1493804893.237519,299999,-1.1013442277908325
1493805469.058992,349999,-1.3279469013214111
1493806048.92769,399999,-1.5581344366073608
1493806632.218154,449999,-1.7343136072158813
1493807218.78469,499999,-1.8746907711029053
1493807808.659868,549999,-2.0274291038513184
1493808401.583885,599999,-2.167250156402588
1493808998.347957,649999,-2.3358404636383057
1493809598.309386,699999,-2.4667656421661377
1493810200.907857,749999,-2.5398149490356445
1493810805.968645,799999,-2.5893428325653076
1493811413.207438,849999,-2.6296725273132324
1493812021.948206,899999,-2.586987018585205
1493812631.440956,949999,-2.627506732940674
1493813242.672991,999999,-2.537971258163452
1493813856.569027,1049999,-2.3876378536224365
1493814471.536085,1099999,-2.3688273429870605
1493815086.596941,1149999,-2.2844531536102295
1493815701.471666,1199999,-2.212489366531372
1493816316.076868,1249999,-2.132434368133545
1493816930.558943,1299999,-2.075188159942627
1493817545.434984,1349999,-2.012171983718872
1493818160.014958,1399999,-1.9370379447937012
1493818774.787172,1449999,-1.8646148443222046
1493819389.496022,1499999,-1.7937676906585693
1493820004.212017,1549999,-1.711898684501648
1493820626.175094,1599999,-1.6259535551071167
1493821255.43695,1649999,-1.604512333869934
1493821884.785309,1699999,-1.548972725868225
1493822541.134027,1749999,-1.4476096630096436
1493823211.526622,1799999,-1.3849626779556274
1493823881.872409,1849999,-1.3356338739395142
1493824551.24139,1899999,-1.299776554107666
1493825221.009474,1949999,-1.179321527481079
1493825903.730069,1999999,-1.0783816576004028
1493826593.027942,2049999,-1.0659555196762085
1493827282.724977,2099999,-1.023398756980896
1493827971.941495,2149999,-0.982763946056366
1493828661.216254,2199999,-0.9131450653076172
1493829350.795955,2249999,-0.8538658618927002
1493830040.776579,2299999,-0.8116281628608704
1493830731.175001,2349999,-0.7511018514633179
1493831421.484977,2399999,-0.7160156965255737
1493832111.128348,2449999,-0.6814037561416626
1493832801.599781,2499999,-0.6412872076034546
1493833493.038913,2549999,-0.6058984398841858
1493834183.544997,2599999,-0.6133312582969666
1493834873.829955,2649999,-0.6058889627456665
1493835564.324384,2699999,-0.5779229998588562
1493836254.869242,2749999,-0.5248231887817383
1493836947.106452,2799999,-0.4833594262599945
1493837637.444154,2849999,-0.4099873900413513
1493838327.590993,2899999,-0.3673650920391083
1493839017.961898,2949999,-0.3614169955253601
1493839707.58016,2999999,-0.32997873425483704
1493840397.843549,3049999,-0.3004094064235687
1493841089.429928,3099999,-0.26331669092178345
1493841780.090572,3149999,-0.25014862418174744
1493842469.750022,3199999,-0.23543506860733032
1493843154.383864,3249999,-0.203067809343338
1493843825.541391,3299999,-0.20119203627109528
1493844496.294574,3349999,-0.17075368762016296
1493845159.314613,3399999,-0.13374000787734985
1493845790.607535,3449999,-0.08701682090759277
1493846420.178892,3499999,-0.061993975192308426
1493847048.790654,3549999,-0.03846539184451103
1493847677.710213,3599999,-0.004564316011965275
1493848297.691243,3649999,0.02751035988330841
1493848911.948915,3699999,0.04520455002784729
1493849526.056896,3749999,0.05302497744560242
1493850140.160643,3799999,0.06560415774583817
1493850754.385327,3849999,0.05380672216415405
1493851367.936776,3899999,0.04321448504924774
1493851981.899134,3949999,0.05324842780828476
1493852595.717361,3999999,0.07822652161121368
1493853208.805776,4049999,0.09403978288173676
1493853822.458841,4099999,0.11522924154996872
1493854436.298484,4149999,0.12036263942718506
1493855050.197284,4199999,0.13463501632213593
1493855664.069953,4249999,0.13929244875907898
1493856278.042021,4299999,0.12584570050239563
1493856891.848837,4349999,0.11863601952791214
1493857505.714341,4399999,0.1319350302219391
1493858119.588075,4449999,0.13937461376190186
1493858733.141526,4499999,0.1452607363462448
1493859347.281903,4549999,0.14715676009655
1493859961.041874,4599999,0.15807852149009705
1493860574.639048,4649999,0.1557050347328186
1493861188.54665,4699999,0.1813565194606781
1493861802.346163,4749999,0.1829381287097931
1493862415.924303,4799999,0.17056742310523987
1493863029.458396,4849999,0.16766881942749023
1493863643.328883,4899999,0.18263693153858185
1493864256.910335,4949999,0.1968497633934021
1493864870.556037,4999999,0.200699120759964
1493865484.116178,5049999,0.19988293945789337
1493866097.751027,5099999,0.19554050266742706
1493866711.379577,5149999,0.21280260384082794
1493867325.165448,5199999,0.2373412400484085
1493867939.108331,5249999,0.26833516359329224
1493868553.489936,5299999,0.30078640580177307
1493869167.278793,5349999,0.2990959584712982
1493869781.041853,5399999,0.28686681389808655
1493870394.801127,5449999,0.30317845940589905
1493871008.42126,5499999,0.3005647659301758
1493871622.528646,5549999,0.31114476919174194
1493872236.41076,5599999,0.31426677107810974
1493872850.100228,5649999,0.3300911486148834
1493873464.358976,5699999,0.3383733928203583
1493874078.411036,5749999,0.3482727110385895
1493874692.178878,5799999,0.3510012626647949
1493875305.588928,5849999,0.35643380880355835
1493875919.464603,5899999,0.3477894961833954
1493876533.526525,5949999,0.3574922978878021
1493877147.278502,5999999,0.35589852929115295
1493877760.753477,6049999,0.3715326189994812
1493878374.651536,6099999,0.3740873634815216
1493878988.468287,6149999,0.38665997982025146
1493879602.136082,6199999,0.3943811058998108
1493880215.508002,6249999,0.4134625792503357
1493880829.189966,6299999,0.42603540420532227
1493881442.846056,6349999,0.4521760046482086
1493882056.097545,6399999,0.4639073610305786
1493882670.789142,6449999,0.4900546669960022
1493883284.205424,6499999,0.4943561553955078
1493883897.993162,6549999,0.485809326171875
1493884511.716107,6599999,0.4687594175338745
1493885125.585131,6649999,0.4727105498313904
1493885739.284256,6699999,0.49926307797431946
1493886352.753287,6749999,0.51578688621521
1493886966.639149,6799999,0.5192798376083374
1493887580.566617,6849999,0.5247323513031006
1493888194.327802,6899999,0.5640111565589905
1493888808.044318,6949999,0.5883738398551941
1493889421.925624,6999999,0.5921480059623718
1493890035.285305,7049999,0.6014276146888733
1493890648.979068,7099999,0.6061180233955383
1493891262.604989,7149999,0.6083765625953674
1493891876.39498,7199999,0.614050567150116
1493892490.085838,7249999,0.6073086261749268
1493893103.947121,7299999,0.6191306114196777
1493893717.767435,7349999,0.6142112612724304
1493894331.163597,7399999,0.6028864979743958
1493894944.817232,7449999,0.6233852505683899
1493895558.500373,7499999,0.6323015093803406
1493896174.665007,7549999,0.64325350522995
