Wall time,Step,Value
1493808848.136441,99999,-0.18080183863639832
1493809438.751526,149999,-0.4459160566329956
1493810036.693588,199999,-0.6731101870536804
1493810639.339307,249999,-0.8879114389419556
1493811249.039532,299999,-1.140733003616333
1493811863.235075,349999,-1.3480076789855957
1493812483.825563,399999,-1.4804632663726807
1493813116.91842,449999,-1.6917455196380615
1493813753.088598,499999,-1.844976782798767
1493814373.094688,549999,-2.007207155227661
1493814997.509458,599999,-2.145479440689087
1493815639.072177,649999,-2.2438485622406006
1493816291.101892,699999,-2.379638910293579
1493816949.088744,749999,-2.4875919818878174
1493817611.579285,799999,-2.495460033416748
1493818280.300628,849999,-2.474174976348877
1493818954.42154,899999,-2.3605289459228516
1493819633.731757,949999,-2.263627529144287
1493820316.274732,999999,-2.1496670246124268
1493821004.655978,1049999,-2.041956901550293
1493821706.668815,1099999,-2.0588889122009277
1493822391.44027,1149999,-1.9805829524993896
1493823077.7171,1199999,-1.8682652711868286
1493823761.564528,1249999,-1.7848948240280151
1493824448.226404,1299999,-1.7500234842300415
1493825135.873535,1349999,-1.6763063669204712
1493825823.534374,1399999,-1.6198192834854126
1493826514.788496,1449999,-1.5998165607452393
1493827204.985319,1499999,-1.5571634769439697
1493827895.266925,1549999,-1.487230658531189
1493828589.81038,1599999,-1.4454153776168823
1493829289.176531,1649999,-1.315693736076355
1493829968.56191,1699999,-1.2440887689590454
1493830652.366883,1749999,-1.1821763515472412
1493831336.253576,1799999,-1.126185417175293
1493832020.744421,1849999,-1.1206448078155518
1493832707.798669,1899999,-1.0719332695007324
1493833395.749822,1949999,-1.0123529434204102
1493834086.066026,1999999,-0.9575479626655579
1493834776.229678,2049999,-0.8942098021507263
1493835464.746766,2099999,-0.8036652207374573
1493836157.468521,2149999,-0.7680047750473022
1493836857.905558,2199999,-0.7369722723960876
1493837533.287955,2249999,-0.6957458257675171
1493838199.822726,2299999,-0.6488417983055115
1493838868.984821,2349999,-0.6117526292800903
1493839538.063402,2399999,-0.5623620748519897
1493840218.604482,2449999,-0.544827938079834
1493840888.392763,2499999,-0.5155390501022339
1493841562.320514,2549999,-0.4834521412849426
