Wall time,Step,Value
1493802140.122136,99999,-20.0
1493802699.63621,149999,-20.0
1493803262.438795,199999,-20.0
1493803815.21716,249999,-20.0
1493804426.951003,299999,-20.0
1493805034.479905,349999,-20.0
1493805599.923263,399999,-20.0
1493806182.698747,449999,-20.0
1493806755.714049,499999,-20.0
1493807342.896401,549999,-20.0
1493807917.250329,599999,-20.0
1493808520.31059,649999,-20.0
1493809152.191204,699999,-20.0
1493809800.060688,749999,-20.0
1493810428.828102,799999,-20.0
1493811083.69397,849999,-20.0
1493811726.862414,899999,-20.0
1493812381.259234,949999,-20.0
1493813010.868411,999999,-20.0
1493813630.766051,1049999,-20.0
1493814264.951591,1099999,-19.0
1493814904.397428,1149999,-19.0
1493815530.090648,1199999,-19.0
1493816143.124328,1249999,-19.0
1493816742.39568,1299999,-19.0
1493817341.81758,1349999,-19.0
1493817950.422019,1399999,-19.0
1493818578.318673,1449999,-20.0
1493819198.739403,1499999,-19.0
1493819828.627663,1549999,-19.0
1493820423.921654,1599999,-19.0
1493821110.323302,1649999,-19.0
1493821737.899885,1699999,-19.0
1493822386.065295,1749999,-19.0
1493823172.674025,1799999,-20.0
1493823768.961516,1849999,-18.0
1493824384.953556,1899999,-20.0
1493824995.666007,1949999,-20.0
1493825592.065728,1999999,-18.0
1493826199.766377,2049999,-16.0
1493826796.956954,2099999,-20.0
1493827402.035954,2149999,-19.0
1493828010.429248,2199999,-19.0
1493828612.083877,2249999,-17.0
1493829212.316901,2299999,-18.0
1493829821.654012,2349999,-20.0
1493830439.805542,2399999,-16.0
1493831043.68737,2449999,-15.0
1493831655.863396,2499999,-17.0
1493832262.254065,2549999,-15.0
1493832871.728722,2599999,-18.0
1493833477.931508,2649999,-16.0
1493834092.684751,2699999,-16.0
1493834700.558501,2749999,-16.0
1493835339.75069,2799999,-18.0
1493835944.212326,2849999,-15.0
1493836552.480144,2899999,-16.0
1493837158.70625,2949999,-18.0
1493837763.727704,2999999,-18.0
1493838373.316148,3049999,-17.0
1493838995.593586,3099999,-15.0
1493839595.54513,3149999,-17.0
1493840243.693988,3199999,-15.0
1493840852.165388,3249999,-16.0
1493841455.374924,3299999,-14.0
1493842051.413291,3349999,-15.0
1493842651.247844,3399999,-12.0
1493843261.201873,3449999,-16.0
1493843889.632853,3499999,-16.0
1493844485.401356,3549999,-17.0
1493845087.849699,3599999,-16.0
1493845680.070308,3649999,-16.0
1493846283.942115,3699999,-14.0
1493846881.369784,3749999,-14.0
1493847496.748327,3799999,-14.0
1493848101.855509,3849999,-11.0
1493848706.72319,3899999,-11.0
1493849316.880722,3949999,-10.0
1493849906.746374,3999999,-16.0
1493850502.23033,4049999,-16.0
1493851098.588379,4099999,-12.0
1493851703.544341,4149999,-17.0
1493852461.420075,4199999,-12.0
1493853057.182921,4249999,-10.0
1493853653.434111,4299999,-14.0
1493854248.478653,4349999,-9.0
1493854849.315809,4399999,-13.0
1493855501.929512,4449999,-18.0
1493856102.683947,4499999,-13.0
1493856847.626424,4549999,-13.0
1493857495.870745,4599999,-13.0
1493858102.066183,4649999,-9.0
1493858699.809414,4699999,-15.0
1493859296.920735,4749999,-11.0
1493859913.454182,4799999,-15.0
1493860515.167537,4849999,-11.0
1493861117.674528,4899999,-12.0
1493861726.250675,4949999,-11.0
1493862324.383752,4999999,-15.0
1493862946.916184,5049999,-16.0
1493863547.2442,5099999,-15.0
1493864278.421768,5149999,-15.0
1493864873.467805,5199999,-13.0
1493865707.466419,5249999,-13.0
1493866429.369595,5299999,-14.0
1493867063.532872,5349999,-12.0
1493867778.847472,5399999,-14.0
1493868440.580435,5449999,-11.0
1493869032.363305,5499999,-12.0
1493869624.629777,5549999,-11.0
1493870223.004164,5599999,-13.0
1493870827.330231,5649999,-11.0
1493871586.153792,5699999,-17.0
1493872186.337972,5749999,-11.0
1493872786.95216,5799999,-12.0
1493873510.919723,5849999,-13.0
1493874102.473319,5899999,-10.0
1493874807.495386,5949999,-13.0
1493875449.945558,5999999,-13.0
1493876075.673046,6049999,-12.0
1493876673.390592,6099999,-10.0
1493877259.957638,6149999,-11.0
1493877854.130216,6199999,-12.0
1493878446.919477,6249999,-9.0
1493879043.54323,6299999,-7.0
1493879631.936576,6349999,-13.0
1493880222.572101,6399999,-12.0
1493880817.09564,6449999,-13.0
1493881409.06073,6499999,-10.0
1493881999.392227,6549999,-14.0
1493882599.689988,6599999,-10.0
1493883254.136966,6649999,-10.0
1493883877.797673,6699999,-9.0
1493884487.083248,6749999,-8.0
1493885120.144706,6799999,-10.0
1493885710.410034,6849999,-13.0
1493886304.25941,6899999,-8.0
1493886893.007265,6949999,-12.0
1493887490.105947,6999999,-9.0
1493888091.763835,7049999,-4.0
1493888691.005561,7099999,-5.0
1493889279.114094,7149999,-8.0
1493889876.69504,7199999,-10.0
1493890495.742911,7249999,-13.0
1493891081.136812,7299999,-10.0
1493891671.033567,7349999,-11.0
1493892292.938789,7399999,-6.0
1493892878.169579,7449999,-12.0
1493893511.327061,7499999,-5.0
1493894209.721532,7549999,-10.0
1493894806.002116,7599999,-11.0
1493895402.326082,7649999,-17.0
1493896115.381991,7699999,-6.0
1493896945.595846,7749999,-12.0
1493897547.33071,7799999,-11.0
1493898143.93946,7849999,-6.0
1493898824.999944,7899999,-12.0
1493899414.127962,7949999,-7.0
1493900011.703579,7999999,-11.0
1493900621.874387,8049999,-14.0
1493901215.517806,8099999,-10.0
1493901823.574065,8149999,-10.0
1493902429.878758,8199999,-10.0
1493903031.09552,8249999,-10.0
1493903631.11414,8299999,-8.0
1493904230.117769,8349999,-9.0
1493904810.267268,8399999,-10.0
1493905386.965826,8449999,-11.0
1493905963.715499,8499999,-7.0
1493906540.370118,8549999,-11.0
1493907118.324016,8599999,-12.0
1493907878.67,8649999,-6.0
1493908730.276349,8699999,-7.0
1493909601.574139,8749999,-11.0
1493910451.6797,8799999,-7.0
1493911311.74166,8849999,-9.0
1493912171.089354,8899999,-7.0
1493913020.90677,8949999,-7.0
1493913876.249679,8999999,-11.0
1493914711.197087,9049999,-13.0
1493915418.76305,9099999,-8.0
1493916161.769556,9149999,-2.0
1493916879.555796,9199999,-10.0
1493917671.09648,9249999,-9.0
1493918417.106043,9299999,-5.0
1493919186.162058,9349999,-8.0
1493919941.170273,9399999,-11.0
1493920670.411531,9449999,-11.0
1493921423.613493,9499999,-10.0
1493922391.83049,9549999,-8.0
1493923565.091007,9599999,-15.0
1493924737.945361,9649999,-7.0
1493925842.622084,9699999,-10.0
1493926630.035583,9749999,-10.0
1493927235.263251,9799999,-8.0
1493927838.174849,9849999,-16.0
1493928484.225555,9899999,-13.0
1493929550.213955,9949999,-6.0
1493930644.761441,9999999,-9.0
1493931687.81378,10049999,-7.0
1493932318.720329,10099999,-7.0
1493932934.301109,10149999,-7.0
1493933982.246058,10199999,-8.0
1493935090.601558,10249999,-9.0
1493936166.496518,10299999,-5.0
1493937268.629912,10349999,-12.0
1493938355.979704,10399999,-2.0
1493939424.31814,10449999,-7.0
1493940459.768821,10499999,-8.0
1493941527.946034,10549999,-6.0
1493942583.534474,10599999,-2.0
1493943657.911885,10649999,-10.0
1493944676.185218,10699999,-5.0
1493945703.201507,10749999,-6.0
1493946759.295668,10799999,-9.0
1493947819.551214,10849999,-7.0
1493948639.108671,10899999,-9.0
1493949226.353917,10949999,-15.0
1493949813.341418,10999999,-5.0
1493950449.893769,11049999,-8.0
1493951561.028849,11099999,-8.0
1493952269.259297,11149999,-5.0
1493952884.521485,11199999,-10.0
1493953499.788615,11249999,-7.0
1493954115.413921,11299999,-16.0
1493954730.300497,11349999,-10.0
1493955317.337936,11399999,-15.0
1493955905.300592,11449999,-5.0
1493956493.010367,11499999,-5.0
1493957080.940553,11549999,-7.0
1493958104.144165,11599999,-12.0
