Wall time,Step,Value
1493802607.160473,99999,-11.0
1493803169.892203,149999,-12.0
1493803745.39042,199999,-11.0
1493804321.067096,249999,-9.0
1493804893.237623,299999,-8.0
1493805469.059094,349999,-10.0
1493806048.927791,399999,-9.0
1493806632.218256,449999,-6.0
1493807218.784792,499999,-14.0
1493807808.659971,549999,-4.0
1493808401.583986,599999,-13.0
1493808998.348073,649999,-11.0
1493809598.309509,699999,-5.0
1493810200.907955,749999,-14.0
1493810805.968744,799999,-15.0
1493811413.207538,849999,0.0
1493812021.948326,899999,0.0
1493812631.441076,949999,-8.0
1493813242.673091,999999,-8.0
1493813856.569149,1049999,-12.0
1493814471.536187,1099999,-8.0
1493815086.59706,1149999,-3.0
1493815701.471768,1199999,-7.0
1493816316.076968,1249999,-6.0
1493816930.559044,1299999,-4.0
1493817545.435103,1349999,-3.0
1493818160.015058,1399999,-7.0
1493818774.787274,1449999,-6.0
1493819389.496123,1499999,-3.0
1493820004.212117,1549999,-3.0
1493820626.175195,1599999,0.0
1493821255.437049,1649999,-3.0
1493821884.78541,1699999,1.0
1493822541.13413,1749999,-3.0
1493823211.526721,1799999,-5.0
1493823881.873028,1849999,-1.0
1493824551.241502,1899999,-3.0
1493825221.009575,1949999,-4.0
1493825903.730172,1999999,-3.0
1493826593.02804,2049999,-4.0
1493827282.725099,2099999,8.0
1493827971.941612,2149999,3.0
1493828661.216355,2199999,0.0
1493829350.796072,2249999,-3.0
1493830040.776681,2299999,1.0
1493830731.175102,2349999,-2.0
1493831421.485075,2399999,0.0
1493832111.128459,2449999,-1.0
1493832801.599881,2499999,0.0
1493833493.039015,2549999,0.0
1493834183.545098,2599999,4.0
1493834873.830056,2649999,1.0
1493835564.324993,2699999,5.0
1493836254.869344,2749999,3.0
1493836947.106557,2799999,0.0
1493837637.444254,2849999,1.0
1493838327.591093,2899999,-1.0
1493839017.962001,2949999,-2.0
1493839707.580263,2999999,4.0
1493840397.843651,3049999,5.0
1493841089.430029,3099999,-1.0
1493841780.090674,3149999,4.0
1493842469.750122,3199999,7.0
1493843154.383964,3249999,0.0
1493843825.541496,3299999,1.0
1493844496.294696,3349999,1.0
1493845159.314715,3399999,4.0
1493845790.607636,3449999,2.0
1493846420.178994,3499999,6.0
1493847048.790756,3549999,9.0
1493847677.710314,3599999,0.0
1493848297.691345,3649999,2.0
1493848911.949017,3699999,5.0
1493849526.056999,3749999,2.0
1493850140.160746,3799999,7.0
1493850754.385454,3849999,4.0
1493851367.936876,3899999,8.0
1493851981.899251,3949999,5.0
1493852595.71747,3999999,6.0
1493853208.805895,4049999,5.0
1493853822.458943,4099999,7.0
1493854436.298588,4149999,4.0
1493855050.197385,4199999,0.0
1493855664.070054,4249999,12.0
1493856278.042124,4299999,5.0
1493856891.848939,4349999,4.0
1493857505.714702,4399999,6.0
1493858119.588195,4449999,1.0
1493858733.141627,4499999,8.0
1493859347.282004,4549999,8.0
1493859961.041975,4599999,0.0
1493860574.639151,4649999,3.0
1493861188.546748,4699999,4.0
1493861802.346264,4749999,2.0
1493862415.924403,4799999,5.0
1493863029.458507,4849999,4.0
1493863643.328983,4899999,6.0
1493864256.910444,4949999,5.0
1493864870.556139,4999999,1.0
1493865484.116299,5049999,3.0
1493866097.751124,5099999,3.0
1493866711.379677,5149999,6.0
1493867325.16555,5199999,7.0
1493867939.108767,5249999,6.0
1493868553.490037,5299999,7.0
1493869167.278894,5349999,7.0
1493869781.041954,5399999,9.0
1493870394.801227,5449999,10.0
1493871008.421361,5499999,5.0
1493871622.528746,5549999,4.0
1493872236.410862,5599999,5.0
1493872850.100329,5649999,8.0
1493873464.359076,5699999,14.0
1493874078.411138,5749999,8.0
1493874692.178977,5799999,6.0
1493875305.589044,5849999,5.0
1493875919.464705,5899999,7.0
1493876533.526629,5949999,8.0
1493877147.278604,5999999,9.0
1493877760.753578,6049999,7.0
1493878374.651635,6099999,10.0
1493878988.46839,6149999,6.0
1493879602.136184,6199999,9.0
1493880215.508102,6249999,8.0
1493880829.190066,6299999,12.0
1493881442.846158,6349999,12.0
1493882056.097647,6399999,7.0
1493882670.789243,6449999,13.0
1493883284.205542,6499999,6.0
1493883897.993265,6549999,14.0
1493884511.716225,6599999,8.0
1493885125.585231,6649999,9.0
1493885739.284355,6699999,12.0
1493886352.753407,6749999,7.0
1493886966.639251,6799999,8.0
1493887580.566713,6849999,17.0
1493888194.327901,6899999,9.0
1493888808.044673,6949999,15.0
1493889421.925724,6999999,6.0
1493890035.285404,7049999,11.0
1493890648.979168,7099999,14.0
1493891262.605109,7149999,6.0
1493891876.39508,7199999,13.0
1493892490.085939,7249999,9.0
1493893103.947223,7299999,7.0
1493893717.767557,7349999,9.0
1493894331.1637,7399999,9.0
1493894944.817332,7449999,9.0
1493895558.5005,7499999,8.0
1493896174.665107,7549999,14.0
1493896788.424499,7599999,9.0
1493897402.223848,7649999,10.0
1493898015.468313,7699999,11.0
1493898629.096922,7749999,13.0
1493899244.020392,7799999,13.0
1493899858.011444,7849999,11.0
1493900472.207975,7899999,11.0
1493901086.450769,7949999,11.0
1493901700.950797,7999999,10.0
1493902315.070578,8049999,11.0
1493902929.111964,8099999,14.0
1493903543.191123,8149999,16.0
1493904157.221801,8199999,16.0
1493904770.957786,8249999,13.0
1493905384.876992,8299999,14.0
1493906000.435282,8349999,12.0
1493906614.370474,8399999,10.0
1493907228.027648,8449999,15.0
1493907841.862202,8499999,12.0
1493908455.471279,8549999,16.0
1493909070.193734,8599999,12.0
1493909683.969845,8649999,14.0
1493910297.933833,8699999,13.0
1493910912.1897,8749999,13.0
1493911528.532946,8799999,13.0
1493912142.602407,8849999,15.0
1493912757.100657,8899999,14.0
1493913371.01941,8949999,12.0
1493913984.766325,8999999,14.0
1493914599.02945,9049999,12.0
1493915213.160828,9099999,13.0
1493915849.216223,9149999,14.0
1493916461.452985,9199999,11.0
1493917073.980585,9249999,16.0
1493917687.203695,9299999,16.0
1493918299.798405,9349999,14.0
1493918912.058182,9399999,14.0
1493919524.779542,9449999,15.0
1493920137.700483,9499999,17.0
1493920774.75837,9549999,13.0
1493921424.598917,9599999,12.0
1493922074.427582,9649999,12.0
1493922725.25134,9699999,18.0
1493923381.712201,9749999,14.0
1493924033.179906,9799999,12.0
1493924681.733969,9849999,14.0
1493925311.580491,9899999,14.0
1493925957.830502,9949999,15.0
1493926599.980047,9999999,14.0
1493927230.470667,10049999,14.0
1493927859.254216,10099999,14.0
1493928499.430889,10149999,14.0
1493929147.544229,10199999,10.0
1493929791.099032,10249999,17.0
1493930439.180993,10299999,12.0
1493931080.407178,10349999,17.0
1493931726.547134,10399999,14.0
1493932369.49235,10449999,16.0
1493933011.803099,10499999,12.0
1493933652.480372,10549999,14.0
1493934293.026558,10599999,13.0
1493934934.793535,10649999,14.0
1493935577.713523,10699999,13.0
1493936221.520938,10749999,13.0
1493936876.181167,10799999,14.0
1493937530.349559,10849999,16.0
1493938186.83305,10899999,13.0
1493938865.193804,10949999,16.0
1493939543.374289,10999999,15.0
1493940225.382007,11049999,15.0
1493940911.744974,11099999,12.0
1493941600.496051,11149999,12.0
1493942289.279021,11199999,14.0
1493942978.622063,11249999,14.0
1493943668.160626,11299999,14.0
1493944359.498949,11349999,15.0
1493945050.245044,11399999,15.0
