Wall time,Step,Value
1493802140.121778,99999,167.0
1493802699.635851,149999,168.0
1493803262.438433,199999,170.0
1493803815.216804,249999,172.0
1493804426.950256,299999,171.0
1493805034.479473,349999,173.0
1493805599.922877,399999,171.0
1493806182.698385,449999,168.0
1493806755.713693,499999,166.0
1493807342.896045,549999,168.0
1493807917.249968,599999,165.0
1493808520.310243,649999,152.0
1493809152.190844,699999,139.0
1493809800.060322,749999,130.0
1493810428.827703,799999,120.0
1493811083.693344,849999,113.0
1493811726.862063,899999,109.0
1493812381.25889,949999,92.0
1493813010.868053,999999,86.0
1493813630.765692,1049999,86.0
1493814264.951231,1099999,82.0
1493814904.397078,1149999,82.0
1493815530.090285,1199999,78.0
1493816143.123973,1249999,77.0
1493816742.395279,1299999,77.0
1493817341.817217,1349999,72.0
1493817950.421531,1399999,71.0
1493818578.318308,1449999,68.0
1493819198.73905,1499999,70.0
1493819828.627298,1549999,66.0
1493820423.92128,1599999,68.0
1493821110.323102,1649999,67.0
1493821737.89913,1699999,67.0
1493822386.064721,1749999,67.0
1493823172.673673,1799999,61.0
1493823768.961158,1849999,64.0
1493824384.953196,1899999,57.0
1493824995.665649,1949999,55.0
1493825592.065366,1999999,54.0
1493826199.766023,2049999,53.0
1493826796.956595,2099999,54.0
1493827402.035516,2149999,57.0
1493828010.428894,2199999,54.0
1493828612.083515,2249999,55.0
1493829212.316548,2299999,52.0
1493829821.65366,2349999,52.0
1493830439.805186,2399999,48.0
1493831043.687017,2449999,47.0
1493831655.862963,2499999,46.0
1493832262.253712,2549999,45.0
1493832871.728365,2599999,46.0
1493833477.931151,2649999,44.0
1493834092.684392,2699999,45.0
1493834700.558149,2749999,43.0
1493835339.750327,2799999,46.0
1493835944.211969,2849999,44.0
1493836552.47979,2899999,45.0
1493837158.705899,2949999,44.0
1493837763.727348,2999999,42.0
1493838373.31551,3049999,42.0
1493838995.593226,3099999,42.0
1493839595.544778,3149999,43.0
1493840243.693635,3199999,43.0
1493840852.165034,3249999,42.0
1493841455.37457,3299999,42.0
1493842051.412921,3349999,43.0
1493842651.247513,3399999,42.0
1493843261.201511,3449999,40.0
1493843889.632482,3499999,41.0
1493844485.400992,3549999,40.0
1493845087.849334,3599999,40.0
1493845680.069835,3649999,40.0
1493846283.941632,3699999,40.0
1493846881.369261,3749999,39.0
1493847496.74797,3799999,42.0
1493848101.855149,3849999,41.0
1493848706.722535,3899999,41.0
1493849316.880364,3949999,39.0
1493849906.746011,3999999,41.0
1493850502.229979,4049999,39.0
1493851098.588027,4099999,42.0
1493851703.543987,4149999,39.0
1493852461.419723,4199999,40.0
1493853057.182274,4249999,39.0
1493853653.433628,4299999,40.0
1493854248.478294,4349999,38.0
1493854849.31545,4399999,40.0
1493855501.929155,4449999,39.0
1493856102.683458,4499999,39.0
1493856847.625867,4549999,38.0
1493857495.870381,4599999,38.0
1493858102.065833,4649999,38.0
1493858699.809058,4699999,39.0
1493859296.920363,4749999,39.0
1493859913.453828,4799999,38.0
1493860515.167184,4849999,40.0
1493861117.674169,4899999,40.0
1493861726.250319,4949999,40.0
1493862324.383177,4999999,39.0
1493862946.91583,5049999,41.0
1493863547.24374,5099999,40.0
1493864278.421407,5149999,37.0
1493864873.467443,5199999,40.0
1493865707.465832,5249999,38.0
1493866429.369232,5299999,39.0
1493867063.532277,5349999,37.0
1493867778.846877,5399999,37.0
1493868440.580083,5449999,37.0
1493869032.362931,5499999,38.0
1493869624.629417,5549999,37.0
1493870223.00381,5599999,37.0
1493870827.329878,5649999,36.0
1493871586.153433,5699999,36.0
1493872186.337618,5749999,36.0
1493872786.951578,5799999,37.0
1493873510.919367,5849999,37.0
1493874102.472961,5899999,36.0
1493874807.495033,5949999,36.0
1493875449.944962,5999999,37.0
1493876075.672368,6049999,36.0
1493876673.390226,6099999,34.0
1493877259.957279,6149999,35.0
1493877854.12986,6199999,36.0
1493878446.919126,6249999,36.0
1493879043.542875,6299999,36.0
1493879631.936217,6349999,35.0
1493880222.571625,6399999,35.0
1493880817.095282,6449999,37.0
1493881409.060372,6499999,35.0
1493881999.391859,6549999,36.0
1493882599.689635,6599999,36.0
1493883254.136403,6649999,36.0
1493883877.797315,6699999,38.0
1493884487.082895,6749999,37.0
1493885120.144345,6799999,37.0
1493885710.409675,6849999,36.0
1493886304.259052,6899999,37.0
1493886893.00691,6949999,36.0
1493887490.105594,6999999,36.0
1493888091.763472,7049999,34.0
1493888691.005203,7099999,35.0
1493889279.113737,7149999,35.0
1493889876.69469,7199999,37.0
1493890495.742263,7249999,36.0
1493891081.136453,7299999,37.0
1493891671.03321,7349999,36.0
1493892292.938433,7399999,37.0
1493892878.169223,7449999,37.0
1493893511.32647,7499999,38.0
1493894209.72118,7549999,38.0
1493894806.001762,7599999,36.0
1493895402.325725,7649999,39.0
1493896115.381395,7699999,37.0
1493896945.595363,7749999,36.0
1493897547.330352,7799999,37.0
1493898143.939108,7849999,36.0
1493898824.999588,7899999,38.0
1493899414.127602,7949999,34.0
1493900011.70322,7999999,36.0
1493900621.874041,8049999,37.0
1493901215.517447,8099999,38.0
1493901823.573716,8149999,38.0
1493902429.878391,8199999,38.0
1493903031.095166,8249999,37.0
1493903631.11379,8299999,38.0
1493904230.117411,8349999,37.0
1493904810.266906,8399999,37.0
1493905386.965466,8449999,38.0
1493905963.715142,8499999,36.0
1493906540.369764,8549999,37.0
