,summary/Pong-v0-detail/average.loss,summary/Pong-v0-detail/episode.max_reward,summary/Pong-v0-detail/episode.min_reward,summary/Pong-v0-detail/average.q,summary/Pong-v0-detail/episode.avg_reward,summary/Pong-v0-detail/average.reward,summary/Pong-v0-detail/episode.num_of_game,summary/Pong-v0-detail/training.learning_rate
0,0.0171550922096,-3.0,-20.0,-0.171323567629,-19.485206604,-0.0661000013351,169.0,0.000250000011874
1,0.0168364010751,-6.0,-20.0,-0.436259031296,-19.3892211914,-0.0647799968719,167.0,0.000250000011874
2,0.016485016793,-15.0,-20.0,-0.655961215496,-19.431137085,-0.0653000026941,167.0,0.000250000011874
3,0.0163123514503,0.0,-20.0,-0.864962100983,-19.5174427032,-0.0674799978733,172.0,0.000250000011874
4,0.0164896640927,-3.0,-20.0,-1.02906513214,-19.4556217194,-0.0658999979496,169.0,0.000250000011874
5,0.0167635045946,-13.0,-20.0,-1.14278709888,-19.5747127533,-0.0683600008488,174.0,0.000250000011874
6,0.0168345756829,-8.0,-20.0,-1.25759959221,-19.6000003815,-0.0689800009131,175.0,0.000250000011874
7,0.0171623528004,-1.0,-20.0,-1.46448218822,-19.5875701904,-0.0694399997592,177.0,0.000250000011874
8,0.0173636749387,-13.0,-20.0,-1.58348309994,-19.5795459747,-0.0689200013876,176.0,0.000250000011874
9,0.0176637358963,-17.0,-20.0,-1.70946526527,-19.6818180084,-0.0696600005031,176.0,0.000250000011874
10,0.0172612890601,-1.0,-20.0,-1.88704478741,-19.6166667938,-0.070940002799,180.0,0.000250000011874
11,0.0147098032758,-4.0,-20.0,-2.04993510246,-19.6201114655,-0.0706200003624,179.0,0.000250000011874
12,0.0136739918962,-1.0,-20.0,-2.2030878067,-19.5561790466,-0.0697799995542,178.0,0.000250000011874
13,0.0108087984845,-12.0,-20.0,-2.38992285728,-19.6292133331,-0.0702200010419,178.0,0.000250000011874
14,0.00927844643593,-3.0,-20.0,-2.50868606567,-19.6132602692,-0.0710199996829,181.0,0.000250000011874
15,0.00818620622158,-18.0,-20.0,-2.64722728729,-19.7582416534,-0.0722400024533,182.0,0.000250000011874
16,0.00748520484194,-3.0,-20.0,-2.79576706886,-19.6739139557,-0.0726199969649,184.0,0.000250000011874
17,0.00710078608245,-9.0,-20.0,-2.86817216873,-19.743314743,-0.0741000026464,187.0,0.000250000011874
18,0.00685299932957,-7.0,-20.0,-3.01699542999,-19.7765960693,-0.0746000036597,188.0,0.000250000011874
