,summary/Pong-v0-detail/average.loss,summary/Pong-v0-detail/episode.max_reward,summary/Pong-v0-detail/episode.min_reward,summary/Pong-v0-detail/average.q,summary/Pong-v0-detail/episode.avg_reward,summary/Pong-v0-detail/average.reward,summary/Pong-v0-detail/episode.num_of_game,summary/Pong-v0-detail/training.learning_rate
0,0.0169396679848,-16.0,-20.0,-0.171193391085,-19.3999996185,-0.0643400028348,165.0,0.000250000011874
1,0.0166989602149,-2.0,-20.0,-0.425412237644,-19.4352931976,-0.0662799999118,170.0,0.000250000011874
2,0.0166806094348,-10.0,-20.0,-0.623859941959,-19.5204677582,-0.0667800009251,171.0,0.000250000011874
3,0.0167162436992,-17.0,-20.0,-0.851101696491,-19.6628570557,-0.0689399987459,175.0,0.000250000011874
4,0.0167819149792,-13.0,-20.0,-1.04168796539,-19.5872097015,-0.0676200017333,172.0,0.000250000011874
5,0.0167318731546,-6.0,-20.0,-1.15249085426,-19.5632190704,-0.0681200027466,174.0,0.000250000011874
6,0.0170912500471,-17.0,-20.0,-1.28249287605,-19.5747127533,-0.0684799998999,174.0,0.000250000011874
7,0.0173459853977,-2.0,-20.0,-1.47478926182,-19.5367240906,-0.0692799985409,177.0,0.000250000011874
8,0.0173776932061,-14.0,-20.0,-1.64590573311,-19.6685390472,-0.0702399984002,178.0,0.000250000011874
9,0.0156647600234,-9.0,-20.0,-1.72565793991,-19.6648044586,-0.0707399994135,179.0,0.000250000011874
10,0.0160734020174,-2.0,-20.0,-1.76310229301,-19.5819206238,-0.069399997592,177.0,0.000250000011874
11,0.0129835736006,-16.0,-20.0,-1.898224473,-19.595375061,-0.0678599998355,173.0,0.000250000011874
12,0.0104424525052,-15.0,-20.0,-2.01588773727,-19.6348323822,-0.0701000019908,178.0,0.000250000011874
13,0.00896001514047,-10.0,-20.0,-2.14731502533,-19.6201114655,-0.0705199986696,179.0,0.000250000011874
14,0.00773992436007,-4.0,-20.0,-2.27938914299,-19.6775951385,-0.0721400007606,183.0,0.000250000011874
15,0.00728662358597,-14.0,-20.0,-2.43478703499,-19.6592178345,-0.0704799965024,179.0,0.000250000011874
16,0.00727451499552,-15.0,-20.0,-2.54710459709,-19.642457962,-0.0703200027347,179.0,0.000250000011874
17,0.00704144127667,-17.0,-20.0,-2.55641508102,-19.7247200012,-0.0703200027347,178.0,0.000250000011874
18,0.00685908040032,-15.0,-20.0,-2.64836525917,-19.7062149048,-0.0700599998236,177.0,0.000250000011874
19,0.00663139112294,-5.0,-20.0,-2.75885057449,-19.6813182831,-0.0718400031328,182.0,0.000250000011874
20,0.00608838396147,-9.0,-20.0,-2.85832118988,-19.6775951385,-0.0720200017095,183.0,0.000250000011874
21,0.00560264289379,-17.0,-20.0,-2.88807725906,-19.7094974518,-0.0706200003624,179.0,0.000250000011874
22,0.00540278619155,-16.0,-20.0,-2.97382235527,-19.7175140381,-0.0701600015163,177.0,0.000250000011874
23,0.0051880129613,-2.0,-20.0,-3.08113288879,-19.7134838104,-0.0701799988747,178.0,0.000250000011874
24,0.005104648415,-18.0,-20.0,-3.16301965714,-19.7853107452,-0.0702999979258,177.0,0.000250000011874
25,0.00494956038892,-7.0,-20.0,-3.23130726814,-19.7028579712,-0.0692600011826,175.0,0.000250000011874
26,0.00498677138239,-5.0,-20.0,-3.30767416954,-19.6988639832,-0.069399997592,176.0,0.000250000011874
27,0.00489583238959,-17.0,-20.0,-3.34789061546,-19.7853107452,-0.0703200027347,177.0,0.000250000011874
28,0.00489814160392,-6.0,-20.0,-3.36513113976,-19.615819931,-0.0698200017214,177.0,0.000250000011874
29,0.00479922629893,-1.0,-20.0,-3.43196320534,-19.5632190704,-0.0681200027466,174.0,0.000250000011874
30,0.00481962691993,-17.0,-20.0,-3.50264573097,-19.6914291382,-0.0692199990153,175.0,0.000250000011874
31,0.0048612402752,-5.0,-20.0,-3.54747605324,-19.5988693237,-0.0694599971175,177.0,0.000250000011874
32,0.00489511480555,-15.0,-20.0,-3.67130851746,-19.6590900421,-0.0694999992847,176.0,0.000250000011874
33,0.0048592435196,-5.0,-20.0,-3.78236579895,-19.5202312469,-0.0675600022078,173.0,0.000250000011874
34,0.00477914325893,-18.0,-20.0,-3.86939620972,-19.7790699005,-0.0684399977326,172.0,0.000250000011874
35,0.0047926241532,0.0,-20.0,-3.85683226585,-19.5614032745,-0.0668999999762,171.0,0.000250000011874
36,0.00478536169976,-18.0,-20.0,-3.93918943405,-19.7558135986,-0.068259999156,172.0,0.000250000011874
37,0.00463636545464,-5.0,-20.0,-3.96848487854,-19.5705528259,-0.0638599991798,163.0,0.000250000011874
38,0.00469335354865,-17.0,-20.0,-3.92036652565,-19.6625766754,-0.064099997282,163.0,0.000250000011874
39,0.00464867707342,-18.0,-20.0,-3.88356494904,-19.6289310455,-0.0627200007439,159.0,0.000250000011874
40,0.00487273093313,-5.0,-20.0,-3.84238314629,-19.535484314,-0.0606799982488,155.0,0.000250000011874
41,0.00508082658052,-14.0,-20.0,-3.81880831718,-19.3943653107,-0.0553600005805,142.0,0.000250000011874
42,0.00581264030188,-6.0,-20.0,-3.81651043892,-19.3211669922,-0.0530400015414,137.0,0.000250000011874
43,0.00622840272263,-13.0,-20.0,-3.72208499908,-19.0879993439,-0.0478999987245,125.0,0.000250000011874
44,0.00683871563524,-11.0,-20.0,-3.704600811,-18.8119659424,-0.0440399982035,117.0,0.000250000011874
45,0.00741163268685,-15.0,-20.0,-3.57660841942,-18.7047615051,-0.0394599996507,105.0,0.000250000011874
46,0.00764574576169,-11.0,-20.0,-3.60951423645,-18.8207550049,-0.0402400009334,106.0,0.000250000011874
47,0.00802230276167,-3.0,-20.0,-3.61934256554,-18.75,-0.0389799997211,104.0,0.000250000011874
48,0.00774947460741,-15.0,-20.0,-3.57203507423,-18.6530609131,-0.036779999733,98.0,0.000250000011874
49,0.00747719407082,-8.0,-20.0,-3.51088285446,-18.4505500793,-0.0336599983275,91.0,0.000250000011874
50,0.00719753094018,-14.0,-20.0,-3.34772324562,-18.2999992371,-0.0331199988723,90.0,0.000250000011874
51,0.00687879836187,-9.0,-20.0,-3.24484467506,-18.5280895233,-0.0333800017834,89.0,0.000250000011874
52,0.00622717803344,0.0,-20.0,-3.19473981857,-18.0,-0.031020000577,86.0,0.000250000011874
53,0.00615527154878,-14.0,-20.0,-3.08968687057,-18.0357151031,-0.0305400006473,84.0,0.000250000011874
54,0.00613927468657,-4.0,-20.0,-2.99016880989,-17.9506168365,-0.029260000214,81.0,0.000250000011874
55,0.00573397334665,-6.0,-20.0,-2.95034241676,-18.1724128723,-0.031660001725,87.0,0.000250000011874
56,0.00591317890212,-13.0,-20.0,-2.99470758438,-17.8076915741,-0.0278999991715,78.0,0.000250000011874
57,0.00566485710442,-12.0,-20.0,-2.94834923744,-17.7901229858,-0.0288200005889,81.0,0.000250000011874
58,0.00564437964931,-13.0,-20.0,-2.90377902985,-17.2285709381,-0.0243400000036,70.0,0.000250000011874
59,0.00553462468088,-8.0,-20.0,-2.78381848335,-17.0294113159,-0.0234399996698,68.0,0.000250000011874
60,0.00546367513016,-2.0,-20.0,-2.69078111649,-16.5441169739,-0.0226199999452,68.0,0.000250000011874
61,0.00537945749238,-10.0,-20.0,-2.54822921753,-16.6956520081,-0.0230400003493,69.0,0.000250000011874
62,0.00549485720694,-12.0,-20.0,-2.41568374634,-16.617647171,-0.0225799996406,68.0,0.000250000011874
63,0.00524792633951,-12.0,-20.0,-2.30838418007,-16.373134613,-0.0220599994063,67.0,0.000250000011874
64,0.00554516119882,-9.0,-20.0,-2.23410463333,-15.8095235825,-0.0200399998575,63.0,0.000250000011874
65,0.00536778848618,-6.0,-20.0,-2.23330616951,-15.7868852615,-0.0195400007069,61.0,0.000250000011874
66,0.00552328303456,0.0,-20.0,-2.15188384056,-15.8387098312,-0.019659999758,62.0,0.000250000011874
67,0.00517391134053,-9.0,-20.0,-2.04712605476,-16.453125,-0.0210599992424,64.0,0.000250000011874
68,0.00548622151837,-7.0,-20.0,-2.03113365173,-15.9344263077,-0.0194400008768,61.0,0.000250000011874
69,0.005072475411,-10.0,-20.0,-1.98054563999,-15.40350914,-0.017880000174,57.0,0.000250000011874
70,0.00518008135259,-1.0,-19.0,-1.88727033138,-15.2931032181,-0.0178599990904,58.0,0.000250000011874
71,0.00524445064366,-11.0,-19.0,-1.88382351398,-15.6315793991,-0.017880000174,57.0,0.000250000011874
72,0.0052624437958,-8.0,-20.0,-1.82355093956,-14.5094337463,-0.0154200000688,53.0,0.000250000011874
73,0.00506148766726,-9.0,-20.0,-1.78472840786,-15.6470584869,-0.0162400007248,51.0,0.000250000011874
74,0.00504885893315,-2.0,-20.0,-1.81070041656,-15.446428299,-0.0172400008887,56.0,0.000250000011874
75,0.00516375666484,-10.0,-20.0,-1.7964104414,-15.5185184479,-0.016799999401,54.0,0.000250000011874
76,0.00536342617124,-4.0,-20.0,-1.7707003355,-13.8043479919,-0.0127400001511,46.0,0.000250000011874
77,0.00535883009434,-5.0,-19.0,-1.70859777927,-14.1304349899,-0.0132200000808,46.0,0.000250000011874
78,0.00498965755105,-3.0,-18.0,-1.62704277039,-13.6808509827,-0.0130599997938,47.0,0.000250000011874
79,0.00497359409928,-3.0,-20.0,-1.55938816071,-12.5952377319,-0.0106399999931,42.0,0.000250000011874
80,0.00482141133398,-2.0,-19.0,-1.54958856106,-11.6842107773,-0.00894000008702,38.0,0.000250000011874
81,0.00483235297725,5.0,-19.0,-1.53003501892,-12.6052627563,-0.00977999996394,38.0,0.000250000011874
82,0.00471123447642,-3.0,-20.0,-1.52172076702,-12.7380952835,-0.0107800001279,42.0,0.000250000011874
83,0.00487673794851,-2.0,-20.0,-1.46522390842,-12.3684206009,-0.00961999967694,38.0,0.000250000011874
84,0.0046355323866,5.0,-18.0,-1.40103602409,-10.1714286804,-0.00730000017211,35.0,0.000250000011874
85,0.00461673364043,18.0,-20.0,-1.3000061512,-11.1621618271,-0.00832000002265,37.0,0.000250000011874
86,0.00447190832347,8.0,-17.0,-1.20075464249,-10.1666669846,-0.00748000014573,36.0,0.000250000011874
87,0.00445371353999,-1.0,-19.0,-1.18890440464,-11.3333330154,-0.00815999973565,36.0,0.000250000011874
88,0.00444245105609,1.0,-18.0,-1.13271057606,-11.1999998093,-0.00788000039756,35.0,0.000250000011874
89,0.00452914275229,1.0,-20.0,-1.08382451534,-10.617647171,-0.00740000000224,34.0,0.000250000011874
90,0.00464999349788,-2.0,-19.0,-1.04938685894,-10.9166669846,-0.00798000022769,36.0,0.000250000011874
