,summary/Pong-v0-detail/average.loss,summary/Pong-v0-detail/episode.max_reward,summary/Pong-v0-detail/episode.min_reward,summary/Pong-v0-detail/average.q,summary/Pong-v0-detail/episode.avg_reward,summary/Pong-v0-detail/average.reward,summary/Pong-v0-detail/episode.num_of_game,summary/Pong-v0-detail/training.learning_rate
0,0.0170613881201,-16.0,-20.0,-0.163733124733,-19.5263156891,-0.0668800026178,171.0,0.000250000011874
1,0.0167804546654,-15.0,-20.0,-0.420627772808,-19.5235290527,-0.0666999965906,170.0,0.000250000011874
2,0.0167411826551,-4.0,-20.0,-0.671117901802,-19.46783638,-0.0667399987578,171.0,0.000250000011874
3,0.0167576149106,-12.0,-20.0,-0.824903190136,-19.4642848969,-0.0655599981546,168.0,0.000250000011874
4,0.0166188292205,-12.0,-20.0,-0.968751311302,-19.4941177368,-0.0662999972701,170.0,0.000250000011874
5,0.0168714243919,-17.0,-20.0,-1.13226485252,-19.583814621,-0.0678799971938,173.0,0.000250000011874
6,0.0170733891428,-13.0,-20.0,-1.26510250568,-19.6342849731,-0.0689200013876,175.0,0.000250000011874
7,0.0169798862189,-10.0,-20.0,-1.35158634186,-19.5852279663,-0.0691599994898,176.0,0.000250000011874
8,0.0172470062971,-8.0,-20.0,-1.50806522369,-19.5875701904,-0.0693800002337,177.0,0.000250000011874
9,0.0173527672887,-17.0,-20.0,-1.59936785698,-19.7039108276,-0.070799998939,179.0,0.000250000011874
10,0.017529418692,-7.0,-20.0,-1.73314476013,-19.7417583466,-0.0719600021839,182.0,0.000250000011874
11,0.01669337973,-15.0,-20.0,-1.87202584743,-19.7016582489,-0.0715999975801,181.0,0.000250000011874
12,0.0142526645213,-6.0,-20.0,-1.98948562145,-19.6166667938,-0.0706399977207,180.0,0.000250000011874
13,0.0122047727928,-17.0,-20.0,-2.11469459534,-19.7134838104,-0.0704799965024,178.0,0.000250000011874
14,0.00981663912535,-5.0,-20.0,-2.27456903458,-19.7087917328,-0.0719999969006,182.0,0.000250000011874
15,0.00927892141044,-5.0,-20.0,-2.4503364563,-19.69780159,-0.0719000026584,182.0,0.000250000011874
16,0.00922938622534,-10.0,-20.0,-2.58611726761,-19.7795696259,-0.0737399980426,186.0,0.000250000011874
