,average.loss,average.q,average.reward,episode.avg_reward,episode.max_reward,episode.min_reward,episode.num_of_game,training.learning_rate
0,0.03390217199921608,-0.17908109724521634,-0.06413999944925307,-19.283132553100586,-8.0,-20.0,166.0,0.00025000001187436277
1,0.03260025009512901,-0.8952719569206238,-0.06762000173330307,-19.65116310119629,-15.0,-20.0,172.0,0.00025000001187436277
2,0.01809446141123772,-1.2708883285522459,-0.06700000166893005,-19.47674369812012,-5.0,-20.0,172.0,0.00025000001187436277
3,0.01553075946867466,-1.5005940198898315,-0.06825999915599823,-19.586206436157227,-16.0,-20.0,174.0,0.00025000001187436277
4,0.013677544891834259,-1.7336672544479368,-0.06877999752759932,-19.588571548461914,-14.0,-20.0,175.0,0.00025000001187436277
5,0.012996932491660118,-1.9185696840286253,-0.06682000309228897,-19.53529357910156,-8.0,-20.0,170.0,0.00025000001187436277
6,0.012413651682436466,-2.0765841007232666,-0.06567999720573425,-19.39645004272461,0.0,-20.0,169.0,0.00025000001187436277
7,0.01205638237297535,-2.21914005279541,-0.06345999985933304,-19.487653732299805,-13.0,-20.0,162.0,0.00025000001187436277
8,0.01141773909330368,-2.347719430923462,-0.06375999748706818,-19.50306701660156,-2.0,-20.0,163.0,0.00025000001187436277
9,0.011077075265347958,-2.4057958126068115,-0.06362000107765198,-19.714284896850586,-11.0,-20.0,161.0,0.00025000001187436277
10,0.012139040045440195,-2.756943225860596,-0.04170000180602074,-19.120370864868164,-6.0,-20.0,108.0,0.00025000001187436277
11,0.011910039000213144,-2.674544095993042,-0.038279999047517776,-18.891088485717773,0.0,-20.0,101.0,0.00025000001187436277
12,0.013323713093996048,-2.591202974319458,-0.0363599993288517,-18.80208396911621,-13.0,-20.0,96.0,0.00025000001187436277
13,0.012877997942268848,-2.4720592498779297,-0.03192000091075897,-18.418603897094727,-5.0,-20.0,86.0,0.00025000001187436277
14,0.012462826445698738,-2.4303114414215092,-0.02954000048339367,-17.638553619384766,-7.0,-20.0,83.0,0.00025000001187436277
15,0.01191706396639347,-2.4289913177490234,-0.029799999669194218,-17.529411315917972,-7.0,-20.0,85.0,0.00025000001187436277
16,0.0107677411288023,-2.344390392303467,-0.028139999136328697,-17.549999237060547,-12.0,-20.0,80.0,0.00025000001187436277
17,0.010025694034993649,-2.303416967391968,-0.026440000161528587,-17.223684310913086,-13.0,-20.0,76.0,0.00025000001187436277
18,0.010446732863783836,-2.1960611343383794,-0.025960000231862068,-16.986841201782227,-5.0,-20.0,76.0,0.00025000001187436277
19,0.010913366451859474,-2.0381314754486084,-0.02545999921858311,-17.12162208557129,-10.0,-20.0,74.0,0.00025000001187436277
20,0.010875212959945202,-1.951551079750061,-0.02328000031411648,-16.385713577270508,-2.0,-20.0,70.0,0.00025000001187436277
21,0.011210686527192593,-1.827651143074036,-0.022600000724196437,-16.376811981201172,-10.0,-20.0,69.0,0.00025000001187436277
22,0.011460356414318085,-1.7772843837738037,-0.02070000022649765,-15.800000190734865,-7.0,-20.0,65.0,0.00025000001187436277
23,0.011033114045858385,-1.6830806732177734,-0.02061999961733818,-15.784615516662598,-6.0,-20.0,65.0,0.00025000001187436277
24,0.011600230820477007,-1.7000635862350464,-0.02089999988675117,-16.030769348144528,-9.0,-20.0,65.0,0.00025000001187436277
25,0.011138247326016426,-1.662892460823059,-0.020919999107718468,-16.046875,-8.0,-20.0,64.0,0.00025000001187436277
26,0.011235098354518414,-1.6397701501846311,-0.020379999652504917,-15.55384635925293,0.0,-20.0,65.0,0.00025000001187436277
27,0.011006634682416916,-1.6251347064971924,-0.01981999911367893,-15.714285850524902,-8.0,-20.0,63.0,0.00025000001187436277
28,0.01087756734341383,-1.5935983657836914,-0.017179999500513073,-14.508474349975586,-8.0,-19.0,59.0,0.00025000001187436277
29,0.011419439688324928,-1.5429197549819946,-0.018540000542998314,-15.131147384643555,-8.0,-20.0,61.0,0.00025000001187436277
30,0.011191869154572487,-1.5105185508728027,-0.019600000232458115,-15.523809432983398,-7.0,-20.0,63.0,0.00025000001187436277
31,0.010814421810209751,-1.4865286350250244,-0.019579999148845676,-15.380952835083008,-5.0,-20.0,63.0,0.00025000001187436277
32,0.011613362468779087,-1.388613224029541,-0.018899999558925632,-15.491803169250488,-9.0,-20.0,61.0,0.00025000001187436277
33,0.010995748452842236,-1.368130087852478,-0.01688000001013279,-14.684210777282715,-8.0,-20.0,57.0,0.00025000001187436277
34,0.011296959593892096,-1.3196218013763428,-0.018300000578165054,-15.199999809265135,-6.0,-20.0,60.0,0.00025000001187436277
35,0.011529197916388512,-1.2708934545516968,-0.018319999799132347,-15.25,-5.0,-20.0,60.0,0.00025000001187436277
36,0.011960607022047045,-1.19805109500885,-0.016519999131560326,-14.709091186523438,-6.0,-19.0,55.0,0.00025000001187436277
37,0.012057497166097164,-1.1926047801971436,-0.01707999967038631,-14.474575996398926,-1.0,-20.0,59.0,0.00025000001187436277
38,0.011608113534748554,-1.142782211303711,-0.01510000042617321,-13.685185432434082,-4.0,-19.0,54.0,0.00025000001187436277
39,0.011050463654100895,-1.0123838186264038,-0.01372000016272068,-12.980769157409668,-5.0,-18.0,52.0,0.00025000001187436277
40,0.011120956391096115,-0.941448450088501,-0.014399999752640724,-13.339622497558596,-4.0,-18.0,53.0,0.00025000001187436277
41,0.010905120521783829,-0.9274983406066896,-0.014340000227093697,-13.074073791503904,0.0,-20.0,54.0,0.00025000001187436277
42,0.011419978924095629,-0.887752890586853,-0.014159999787807463,-13.150943756103516,0.0,-19.0,53.0,0.00025000001187436277
43,0.012040955014526844,-0.825497031211853,-0.01348000019788742,-12.792452812194824,1.0,-19.0,53.0,0.00025000001187436277
44,0.012727183289825916,-0.8138685822486877,-0.013500000350177288,-12.980392456054688,-6.0,-20.0,51.0,0.00025000001187436277
45,0.01110673975199461,-0.8215449452400208,-0.012140000239014627,-12.140000343322756,0.0,-18.0,50.0,0.00025000001187436277
46,0.01111818477511406,-0.807447612285614,-0.01236000005155802,-12.530611991882324,0.0,-18.0,49.0,0.00025000001187436277
47,0.011486164294183254,-0.7918278574943542,-0.01119999960064888,-11.408163070678713,-2.0,-18.0,49.0,0.00025000001187436277
48,0.010778588242828846,-0.673484206199646,-0.010040000081062315,-10.739130020141602,-4.0,-18.0,46.0,0.00025000001187436277
49,0.010876266285777092,-0.6464757919311523,-0.008000000379979609,-9.279069900512695,0.0,-17.0,43.0,0.00025000001187436277
50,0.011165160685777664,-0.5873698592185974,-0.009800000116229056,-10.34782600402832,0.0,-19.0,46.0,0.00025000001187436277
51,0.01128346845507622,-0.5566573739051819,-0.008100000210106373,-8.866666793823242,2.0,-20.0,45.0,0.00025000001187436277
52,0.011558319441974165,-0.5198458433151245,-0.0068999999202787885,-7.813953399658202,10.0,-16.0,43.0,0.00025000001187436277
53,0.011773052625358105,-0.4897956848144531,-0.008259999565780163,-9.088889122009276,6.0,-18.0,45.0,0.00025000001187436277
54,0.01100126001983881,-0.4749369919300079,-0.006440000142902136,-7.465116500854492,2.0,-18.0,43.0,0.00025000001187436277
55,0.01055952161550522,-0.416715145111084,-0.004519999958574772,-5.794871807098389,10.0,-15.0,39.0,0.00025000001187436277
56,0.011594046838581562,-0.3912791311740875,-0.005239999853074551,-6.449999809265138,5.0,-18.0,40.0,0.00025000001187436277
57,0.011569416150450706,-0.3486898243427277,-0.004920000210404396,-6.128205299377441,5.0,-16.0,39.0,0.00025000001187436277
58,0.012015949003398418,-0.25745925307273865,-0.007660000119358301,-8.976190567016602,2.0,-16.0,42.0,0.00025000001187436277
59,0.012028880417346954,-0.23241759836673734,-0.00443999981507659,-5.589743614196777,8.0,-12.0,39.0,0.00025000001187436277
60,0.010851604864001274,-0.175737202167511,-0.003800000064074993,-4.8947367668151855,8.0,-13.0,38.0,0.00025000001187436277
61,0.011206219904124737,-0.1410839706659317,-0.00431999983265996,-5.195121765136719,7.0,-15.0,41.0,0.00025000001187436277
62,0.012883586809039116,-0.11475712805986404,-0.004279999993741511,-5.256410121917725,10.0,-18.0,39.0,0.00025000001187436277
63,0.0125318244099617,-0.04880839586257935,-0.0034600000362843275,-4.3947367668151855,9.0,-17.0,38.0,0.00025000001187436277
64,0.01266744639724493,-0.0025459718890488148,-0.00343999988399446,-4.2564101219177255,11.0,-16.0,39.0,0.00025000001187436277
65,0.0122034577652812,0.014758531004190443,-0.003359999973326921,-4.486486434936523,9.0,-14.0,37.0,0.00025000001187436277
66,0.012624860741198065,0.048388462513685226,-0.0037599999923259024,-4.973684310913086,8.0,-18.0,38.0,0.00025000001187436277
67,0.012575066648423672,0.05846172198653221,-0.0041600000113248825,-5.410256385803223,7.0,-16.0,39.0,0.00025000001187436277
68,0.011472894810140131,0.09048859030008316,-0.00431999983265996,-5.8157896995544425,8.0,-19.0,38.0,0.00025000001187436277
69,0.011710279621183872,0.12505413591861725,-0.0031200000084936623,-3.974359035491944,11.0,-13.0,39.0,0.00025000001187436277
70,0.011266830377280712,0.1445617824792862,-0.004619999788701534,-6.0789475440979,12.0,-14.0,38.0,0.00025000001187436277
71,0.011034147813916206,0.16143034398555756,-0.002199999988079071,-2.972972869873047,13.0,-18.0,37.0,0.00025000001187436277
72,0.01145991124212742,0.18042781949043274,-0.0033400000538676977,-4.473684310913086,10.0,-15.0,38.0,0.00025000001187436277
73,0.011997439898550509,0.20848727226257324,-0.002099999925121665,-3.027027130126953,8.0,-12.0,37.0,0.00025000001187436277
74,0.012069955468177795,0.23020415008068085,-0.0026599999982863665,-3.5833332538604736,12.0,-17.0,36.0,0.00025000001187436277
75,0.012165437452495098,0.244310274720192,-0.001979999942705035,-2.828571319580078,9.0,-16.0,35.0,0.00025000001187436277
76,0.01142161525785923,0.2595106065273285,-0.0010600000387057662,-1.424242377281189,8.0,-13.0,33.0,0.00025000001187436277
77,0.011117495596408844,0.3661343157291413,-0.000859999970998615,-1.2058823108673096,15.0,-14.0,34.0,0.00025000001187436277
78,0.011255720630288124,0.3800575435161591,-0.002640000078827143,-3.77142858505249,9.0,-14.0,35.0,0.00025000001187436277
79,0.0110008604824543,0.4039889574050903,0.0004199999966658652,0.6176470518112183,10.0,-18.0,34.0,0.00025000001187436277
80,0.01139724347740412,0.42261382937431335,-0.000859999970998615,-1.2352941036224363,14.0,-13.0,34.0,0.00025000001187436277
81,0.010961639694869518,0.4226760268211365,-9.999999747378753e-05,-0.14705882966518402,11.0,-14.0,34.0,0.00025000001187436277
82,0.011303834617137907,0.4810813963413239,-0.0007399999885819852,-1.303030252456665,9.0,-14.0,33.0,0.00025000001187436277
83,0.011912398040294649,0.4869419038295746,-0.0020200000144541264,-2.75,9.0,-15.0,36.0,0.00025000001187436277
84,0.011902967467904093,0.4801315069198608,-0.00028000000747852033,-0.4705882370471954,15.0,-12.0,34.0,0.00025000001187436277
85,0.010803422890603542,0.5125601887702942,-0.0005200000014156103,-0.5588235259056091,12.0,-13.0,34.0,0.00025000001187436277
86,0.010923981666564941,0.5453184843063354,-0.00015999999595806003,-0.13513512909412384,13.0,-14.0,37.0,0.00025000001187436277
87,0.011991639621555805,0.5737726092338562,-0.001120000029914081,-1.6363636255264282,10.0,-13.0,33.0,0.00025000001187436277
