,average.loss,average.q,average.reward,episode.avg_reward,episode.max_reward,episode.min_reward,episode.num_of_game,training.learning_rate
0,0.034128643572330475,-0.1750548630952835,-0.06520000100135802,-19.404762268066406,-4.0,-20.0,168.0,0.00025000001187436277
1,0.033452335745096214,-0.44395554065704346,-0.06589999794960022,-19.5238094329834,-17.0,-20.0,168.0,0.00025000001187436277
2,0.03316567838191986,-0.6769989132881165,-0.06561999768018723,-19.470237731933594,-2.0,-20.0,168.0,0.00025000001187436277
3,0.03254743665456772,-0.8779858946800232,-0.06518000364303589,-19.4491024017334,-9.0,-20.0,167.0,0.00025000001187436277
4,0.023770729079842567,-1.0410485267639158,-0.06710000336170198,-19.53801155090332,-8.0,-20.0,171.0,0.00025000001187436277
5,0.018786033615469933,-1.2397184371948242,-0.0670199990272522,-19.549707412719727,-6.0,-20.0,171.0,0.00025000001187436277
6,0.015051282942295074,-1.419002890586853,-0.06911999732255936,-19.551136016845703,-12.0,-20.0,176.0,0.00025000001187436277
7,0.01357852853834629,-1.6070616245269775,-0.06725999712944031,-19.470930099487305,-5.0,-20.0,172.0,0.00025000001187436277
8,0.013201183639466764,-1.6947984695434568,-0.06617999821901321,-19.46470642089844,-5.0,-20.0,170.0,0.00025000001187436277
9,0.012084130197763443,-1.8571031093597408,-0.0640999972820282,-19.518293380737305,-16.0,-20.0,164.0,0.00025000001187436277
10,0.011256261728703977,-2.0166857242584233,-0.06441999971866608,-19.403614044189453,-16.0,-20.0,166.0,0.00025000001187436277
11,0.010683514177799223,-2.162848949432373,-0.06421999633312225,-19.536584854125977,-17.0,-20.0,164.0,0.00025000001187436277
12,0.011323831044137478,-2.2808396816253658,-0.06335999816656113,-19.47530937194824,-13.0,-20.0,162.0,0.00025000001187436277
13,0.010803197510540484,-2.365028381347656,-0.05998000130057335,-19.428571701049805,-7.0,-20.0,154.0,0.00025000001187436277
14,0.01082236785441637,-2.4570369720458984,-0.05220000073313713,-19.27407455444336,-12.0,-20.0,135.0,0.00025000001187436277
15,0.011721193790435793,-2.528942584991455,-0.044360000640153885,-19.025861740112305,-12.0,-20.0,116.0,0.00025000001187436277
16,0.012572228908538818,-2.506394863128662,-0.041379999369382865,-19.149532318115234,-9.0,-20.0,107.0,0.00025000001187436277
17,0.013373283669352531,-2.4175326824188232,-0.03723999857902527,-18.73737335205078,0.0,-20.0,99.0,0.00025000001187436277
18,0.01354476623237133,-2.292521476745605,-0.034060001373291016,-18.5108699798584,-12.0,-20.0,92.0,0.00025000001187436277
19,0.0137162609025836,-2.239339590072632,-0.030820000916719437,-18.69512176513672,-15.0,-20.0,82.0,0.00025000001187436277
20,0.01269136555492878,-2.1615731716156006,-0.02883999980986118,-18.423076629638672,-11.0,-20.0,78.0,0.00025000001187436277
21,0.01106954272836447,-2.1181814670562744,-0.025679999962449074,-18.15714263916016,-11.0,-20.0,70.0,0.00025000001187436277
