,average.loss,average.q,average.reward,episode.avg_reward,episode.max_reward,episode.min_reward,episode.num_of_game,training.learning_rate
0,0.033622030168771744,-0.18078142404556274,-0.06561999768018723,-19.5,-4.0,-20.0,168.0,0.00025000001187436277
1,0.03303058072924614,-0.4186575412750244,-0.06577999889850616,-19.54166603088379,-14.0,-20.0,168.0,0.00025000001187436277
2,0.03302590548992157,-0.6779566407203674,-0.06627999991178513,-19.50887489318848,-12.0,-20.0,169.0,0.00025000001187436277
3,0.02877465076744556,-0.9082509875297546,-0.06571999937295914,-19.337278366088867,-2.0,-20.0,169.0,0.00025000001187436277
4,0.02072722837328911,-1.100090503692627,-0.06712000072002411,-19.45930290222168,0.0,-20.0,172.0,0.00025000001187436277
5,0.01666247844696045,-1.301864743232727,-0.06654000282287598,-19.511764526367188,-11.0,-20.0,170.0,0.00025000001187436277
6,0.014221645891666412,-1.5380449295043943,-0.06775999814271927,-19.543352127075195,-10.0,-20.0,173.0,0.00025000001187436277
7,0.014222439378499985,-1.7495548725128174,-0.06564000248908998,-19.464284896850586,-13.0,-20.0,168.0,0.00025000001187436277
8,0.01287961471825838,-1.8363360166549685,-0.06571999937295914,-19.30588150024414,-8.0,-20.0,170.0,0.00025000001187436277
9,0.01269360538572073,-1.9627103805541992,-0.06571999937295914,-19.51785659790039,-15.0,-20.0,168.0,0.00025000001187436277
10,0.012286203913390636,-2.0725774765014653,-0.06418000161647798,-19.4121208190918,-13.0,-20.0,165.0,0.00025000001187436277
11,0.011900031007826328,-2.241175413131714,-0.062120001763105386,-19.29192543029785,-13.0,-20.0,161.0,0.00025000001187436277
12,0.01199255883693695,-2.318826913833618,-0.05767999961972236,-18.94736862182617,-14.0,-20.0,152.0,0.00025000001187436277
13,0.012380438856780527,-2.351559400558472,-0.05212000012397766,-18.38297843933105,-14.0,-20.0,141.0,0.00025000001187436277
14,0.014269846491515638,-2.4212665557861333,-0.04997999966144562,-18.10869598388672,-2.0,-20.0,138.0,0.00025000001187436277
15,0.015421008691191672,-2.478245258331299,-0.043540000915527344,-17.45967674255371,-11.0,-20.0,124.0,0.00025000001187436277
16,0.016291355714201927,-2.483404874801636,-0.04066000133752823,-17.058822631835938,-4.0,-20.0,119.0,0.00025000001187436277
17,0.01614074781537056,-2.3449666500091557,-0.03801999986171722,-16.883928298950195,-12.0,-20.0,112.0,0.00025000001187436277
18,0.015049942769110203,-2.281440019607544,-0.03663999959826469,-16.53636360168457,-6.0,-20.0,110.0,0.00025000001187436277
19,0.014427905902266502,-2.2479910850524902,-0.031860001385211945,-15.673267364501953,-1.0,-19.0,101.0,0.00025000001187436277
20,0.014015393331646921,-2.2598857879638667,-0.030980000272393227,-15.63265323638916,-9.0,-20.0,98.0,0.00025000001187436277
21,0.014747614972293375,-2.25345778465271,-0.02844000048935413,-15.139784812927244,1.0,-20.0,93.0,0.00025000001187436277
22,0.015406510792672634,-2.210358142852783,-0.027100000530481342,-14.95555591583252,0.0,-19.0,90.0,0.00025000001187436277
23,0.01508286874741316,-2.211005449295044,-0.02789999917149544,-15.14130401611328,-7.0,-20.0,92.0,0.00025000001187436277
24,0.014159978367388247,-2.1739165782928467,-0.025620000436902046,-14.802325248718262,-8.0,-19.0,86.0,0.00025000001187436277
25,0.014922902919352056,-2.0966629981994633,-0.026680000126361847,-15.090909004211426,-6.0,-19.0,88.0,0.00025000001187436277
26,0.014552135951817037,-2.0974433422088623,-0.02280000038444996,-13.975308418273926,-5.0,-19.0,81.0,0.00025000001187436277
27,0.01482308004051447,-2.0584917068481445,-0.024140000343322757,-14.530120849609375,-6.0,-20.0,83.0,0.00025000001187436277
28,0.01438694167882204,-1.9846597909927368,-0.024140000343322757,-14.634146690368652,-8.0,-20.0,82.0,0.00025000001187436277
29,0.013615415431559086,-1.8903394937515257,-0.0215000007301569,-13.743589401245115,-5.0,-19.0,78.0,0.00025000001187436277
30,0.014132055453956129,-1.9143205881118772,-0.01981999911367893,-13.256756782531738,-3.0,-20.0,74.0,0.00025000001187436277
31,0.014918367378413675,-1.9205119609832764,-0.021159999072551727,-13.90666675567627,-5.0,-20.0,75.0,0.00025000001187436277
32,0.013410593383014202,-1.8327277898788448,-0.02112000063061714,-13.880000114440918,-1.0,-19.0,75.0,0.00025000001187436277
33,0.014811412431299688,-1.7470022439956665,-0.0210999995470047,-13.67532444000244,-1.0,-20.0,77.0,0.00025000001187436277
34,0.014620360918343069,-1.7138186693191528,-0.020479999482631683,-13.729729652404785,-7.0,-20.0,74.0,0.00025000001187436277
35,0.014809713698923588,-1.6505506038665771,-0.01903999969363213,-13.11111068725586,-1.0,-18.0,72.0,0.00025000001187436277
36,0.014255901798605919,-1.599445939064026,-0.020919999107718468,-13.786666870117188,-4.0,-19.0,75.0,0.00025000001187436277
37,0.013123340904712677,-1.5481005907058716,-0.020579999312758446,-13.65333366394043,-2.0,-19.0,75.0,0.00025000001187436277
38,0.014220855198800562,-1.5134477615356443,-0.019759999588131905,-13.465753555297852,-5.0,-18.0,73.0,0.00025000001187436277
39,0.014010930433869362,-1.4816122055053709,-0.01816000044345856,-12.828571319580078,-2.0,-18.0,70.0,0.00025000001187436277
40,0.014118462800979613,-1.4741462469100952,-0.020419999957084656,-13.835616111755373,-4.0,-18.0,73.0,0.00025000001187436277
41,0.0133466562256217,-1.4375531673431396,-0.01885999925434589,-13.328571319580078,-6.0,-19.0,70.0,0.00025000001187436277
42,0.014166209846735,-1.3875236511230469,-0.016580000519752502,-12.238805770874025,-3.0,-19.0,67.0,0.00025000001187436277
43,0.016494320705533028,-1.3269906044006348,-0.018500000238418583,-12.9436616897583,-3.0,-19.0,71.0,0.00025000001187436277
44,0.01586661860346794,-1.3317369222640991,-0.01903999969363213,-13.514286041259766,-7.0,-19.0,70.0,0.00025000001187436277
45,0.014227284118533134,-1.3054893016815186,-0.015440000221133232,-11.921875,-1.0,-17.0,64.0,0.00025000001187436277
46,0.01389374304562807,-1.2805049419403076,-0.01582000032067299,-11.954545021057127,-2.0,-19.0,66.0,0.00025000001187436277
47,0.013745304197072985,-1.2279921770095823,-0.016300000250339508,-12.476922988891602,-6.0,-19.0,65.0,0.00025000001187436277
48,0.014901105314493181,-1.2172755002975464,-0.017459999769926068,-13.121212005615234,-5.0,-20.0,66.0,0.00025000001187436277
49,0.014795239083468912,-1.1996585130691528,-0.0175199992954731,-12.880597114562988,2.0,-19.0,67.0,0.00025000001187436277
50,0.01380187924951315,-1.1921396255493164,-0.013439999893307686,-11.149999618530273,-1.0,-17.0,60.0,0.00025000001187436277
51,0.014449029229581356,-1.1558353900909424,-0.015760000795125958,-12.380952835083008,-5.0,-18.0,63.0,0.00025000001187436277
52,0.013643383048474787,-1.1461869478225708,-0.013819999992847444,-11.466666221618652,-2.0,-20.0,60.0,0.00025000001187436277
53,0.013709171675145626,-1.137309193611145,-0.00989999994635582,-9.301886558532717,-1.0,-17.0,53.0,0.00025000001187436277
54,0.013735084794461729,-1.0921916961669922,-0.009320000186562538,-8.773585319519043,6.0,-17.0,53.0,0.00025000001187436277
55,0.013672770000994205,-1.047260880470276,-0.00930000003427267,-8.622641563415527,2.0,-19.0,53.0,0.00025000001187436277
56,0.013738864101469515,-1.0026928186416626,-0.009639999829232693,-8.740740776062013,5.0,-18.0,54.0,0.00025000001187436277
57,0.013214852660894394,-0.9288358688354492,-0.009100000374019146,-8.277777671813965,0.0,-17.0,54.0,0.00025000001187436277
58,0.014141658321022987,-0.8826687335968018,-0.00559999980032444,-5.6875,5.0,-15.0,48.0,0.00025000001187436277
59,0.014404230751097202,-0.8492854237556458,-0.00824000034481287,-7.92307710647583,4.0,-17.0,52.0,0.00025000001187436277
60,0.014757640659809113,-0.7905445098876953,-0.0074800001457333565,-7.420000076293945,6.0,-18.0,50.0,0.00025000001187436277
61,0.01351176667958498,-0.7516191601753235,-0.007899999618530273,-7.647058963775635,6.0,-17.0,51.0,0.00025000001187436277
62,0.013843472115695477,-0.7105082273483276,-0.006399999838322401,-6.408163070678711,8.0,-14.0,49.0,0.00025000001187436277
63,0.014417206868529318,-0.6303520202636719,-0.0063599999994039536,-6.530612468719482,6.0,-17.0,49.0,0.00025000001187436277
64,0.014656799845397472,-0.5685926675796509,-0.0057799997739493856,-6.1956520080566415,4.0,-17.0,46.0,0.00025000001187436277
65,0.014877167530357838,-0.5312168598175049,-0.006159999873489142,-6.57446813583374,4.0,-19.0,47.0,0.00025000001187436277
66,0.01402256265282631,-0.4724000692367554,-0.0039400001987814895,-4.23913049697876,10.0,-18.0,46.0,0.00025000001187436277
67,0.014279994182288647,-0.4520196318626404,-0.005520000122487545,-5.872340202331543,5.0,-15.0,47.0,0.00025000001187436277
68,0.013593870215117931,-0.41754308342933655,-0.004279999993741511,-4.822222232818604,2.0,-13.0,45.0,0.00025000001187436277
69,0.01413547620177269,-0.3579610288143158,-0.0035600000992417336,-4.045454502105713,9.0,-13.0,44.0,0.00025000001187436277
70,0.014773841015994547,-0.31693345308303833,-0.0028599998913705353,-3.045454502105713,10.0,-14.0,44.0,0.00025000001187436277
71,0.014453175477683544,-0.26596498489379883,-0.0038199999835342173,-4.25,11.0,-17.0,44.0,0.00025000001187436277
72,0.013875399716198444,-0.2046072334051132,-0.00395999988541007,-4.5,9.0,-16.0,44.0,0.00025000001187436277
73,0.013366598635911942,-0.1835682243108749,-0.003920000046491623,-4.386363506317139,10.0,-16.0,44.0,0.00025000001187436277
74,0.013113323599100113,-0.1430472880601883,-0.003060000017285347,-3.3636362552642822,10.0,-15.0,44.0,0.00025000001187436277
75,0.01413074601441622,-0.10125987976789473,-0.00343999988399446,-3.733333349227905,9.0,-16.0,45.0,0.00025000001187436277
76,0.014086443930864334,-0.06608720123767853,-0.002199999988079071,-2.465116262435913,12.0,-14.0,43.0,0.00025000001187436277
77,0.01443406753242016,-0.03983013331890106,-0.003500000108033419,-4.136363506317139,8.0,-13.0,44.0,0.00025000001187436277
78,0.014360139146447182,-0.008368891663849356,-0.0009399999980814756,-1.3095238208770752,11.0,-11.0,42.0,0.00025000001187436277
79,0.01398069504648447,-0.01524044293910265,-0.003659999929368496,-4.090909004211427,7.0,-16.0,44.0,0.00025000001187436277
