,average.loss,average.q,average.reward,episode.avg_reward,episode.max_reward,episode.min_reward,episode.num_of_game,training.learning_rate
0,0.033889029175043106,-0.17307421565055847,-0.06623999774456024,-19.550296783447266,-11.0,-20.0,169.0,0.00025000001187436277
1,0.03300785645842552,-0.4256760478019713,-0.0662200003862381,-19.538461685180664,-12.0,-20.0,169.0,0.00025000001187436277
2,0.032892558723688126,-0.7077025771141052,-0.06498000025749208,-19.38922119140625,-11.0,-20.0,167.0,0.00025000001187436277
3,0.03187646344304085,-0.9420344233512878,-0.06747999787330627,-19.546510696411133,-9.0,-20.0,172.0,0.00025000001187436277
4,0.02186780422925949,-1.1013442277908323,-0.06716000288724899,-19.470930099487305,-8.0,-20.0,172.0,0.00025000001187436277
5,0.017368517816066742,-1.3279469013214111,-0.06744000315666199,-19.54069709777832,-10.0,-20.0,172.0,0.00025000001187436277
6,0.014922798611223698,-1.5581344366073608,-0.06821999698877335,-19.534482955932614,-9.0,-20.0,174.0,0.00025000001187436277
7,0.013635706156492232,-1.7343136072158811,-0.06592000275850296,-19.35882377624512,-6.0,-20.0,170.0,0.00025000001187436277
8,0.012801885604858398,-1.8746907711029053,-0.06605999916791916,-19.45562171936035,-14.0,-20.0,169.0,0.00025000001187436277
9,0.01253868080675602,-2.0274291038513184,-0.06539999693632126,-19.313610076904297,-4.0,-20.0,169.0,0.00025000001187436277
10,0.011530635878443718,-2.1672501564025883,-0.06582000106573105,-19.311763763427734,-13.0,-20.0,170.0,0.00025000001187436277
11,0.011321059428155422,-2.3358404636383057,-0.06703999638557434,-19.412790298461914,-11.0,-20.0,172.0,0.00025000001187436277
12,0.01109269354492426,-2.4667656421661377,-0.0623599998652935,-18.9878044128418,-5.0,-20.0,164.0,0.00025000001187436277
13,0.011149683967232704,-2.5398149490356445,-0.059099998325109475,-18.91666603088379,-14.0,-20.0,156.0,0.00025000001187436277
14,0.011571375653147696,-2.589342832565308,-0.05235999822616577,-18.43262481689453,-15.0,-20.0,141.0,0.00025000001187436277
15,0.013034327886998652,-2.6296725273132324,-0.04628000035881996,-17.921875,0.0,-20.0,128.0,0.00025000001187436277
16,0.014876242727041245,-2.586987018585205,-0.04258000105619431,-17.649999618530273,0.0,-20.0,120.0,0.00025000001187436277
17,0.016915548592805862,-2.627506732940674,-0.0378200002014637,-17.256879806518555,-8.0,-20.0,109.0,0.00025000001187436277
18,0.016491377726197243,-2.5379712581634517,-0.03294000029563904,-16.469999313354492,-8.0,-20.0,100.0,0.00025000001187436277
