,average.loss,average.q,average.reward,episode.avg_reward,episode.max_reward,episode.min_reward,episode.num_of_game,training.learning_rate
0,0.03438050299882889,-0.19130530953407288,-0.06605999916791916,-19.46745491027832,-9.0,-20.0,169.0,0.00025000001187436277
1,0.03351479396224022,-0.4516567885875702,-0.06539999693632126,-19.464284896850586,-6.0,-20.0,168.0,0.00025000001187436277
2,0.03314980491995812,-0.7142010927200317,-0.06505999714136124,-19.4550895690918,-17.0,-20.0,167.0,0.00025000001187436277
3,0.032742433249950416,-0.9358923435211182,-0.06697999686002731,-19.567251205444336,-16.0,-20.0,171.0,0.00025000001187436277
4,0.0218704342842102,-1.2303043603897097,-0.06725999712944031,-19.578947067260746,-17.0,-20.0,171.0,0.00025000001187436277
5,0.01836900413036346,-1.431448459625244,-0.0667399987578392,-19.44444465637207,-5.0,-20.0,171.0,0.00025000001187436277
6,0.01546848565340042,-1.6317981481552124,-0.06803999841213226,-19.560693740844727,-8.0,-20.0,173.0,0.00025000001187436277
7,0.014368360862135887,-1.7697662115097046,-0.06815999746322632,-19.45142936706543,-1.0,-20.0,175.0,0.00025000001187436277
8,0.013504868373274805,-1.9430023431777956,-0.06712000072002411,-19.48255729675293,-16.0,-20.0,172.0,0.00025000001187436277
9,0.012739185243844986,-2.1032841205596924,-0.06492000073194504,-19.38922119140625,-15.0,-20.0,167.0,0.00025000001187436277
10,0.01204252988100052,-2.2554097175598145,-0.06453999876976013,-19.319276809692386,-10.0,-20.0,166.0,0.00025000001187436277
11,0.01217934861779213,-2.411884307861328,-0.0646200031042099,-19.125,0.0,-20.0,168.0,0.00025000001187436277
12,0.011637902818620205,-2.485878229141236,-0.06092000007629395,-18.931249618530273,-2.0,-20.0,160.0,0.00025000001187436277
13,0.012232141569256784,-2.6063246726989746,-0.05857999995350838,-18.877418518066406,-2.0,-20.0,155.0,0.00025000001187436277
14,0.012954859994351864,-2.690390586853028,-0.049400001764297485,-18.288888931274414,-14.0,-20.0,135.0,0.00025000001187436277
15,0.014177607372403143,-2.728304386138916,-0.045719999819993966,-18.0476188659668,-15.0,-20.0,126.0,0.00025000001187436277
16,0.015067141503095629,-2.684727907180786,-0.042500000447034836,-17.561983108520508,-6.0,-20.0,121.0,0.00025000001187436277
17,0.015882067382335663,-2.668670654296875,-0.038819998502731316,-17.241071701049805,-11.0,-20.0,112.0,0.00025000001187436277
18,0.015484114177525043,-2.6693856716156006,-0.03612000122666359,-16.81308364868164,-8.0,-20.0,107.0,0.00025000001187436277
19,0.014674019999802113,-2.5247156620025635,-0.029839999973773963,-15.568421363830565,-10.0,-19.0,95.0,0.00025000001187436277
20,0.013957196846604349,-2.393260955810547,-0.025200000032782555,-14.45977020263672,-4.0,-19.0,87.0,0.00025000001187436277
21,0.013225708156824112,-2.2438712120056152,-0.024380000308156013,-14.282353401184082,-8.0,-19.0,85.0,0.00025000001187436277
22,0.014656218700110912,-2.2018911838531494,-0.02390000037848949,-13.952940940856935,-4.0,-19.0,85.0,0.00025000001187436277
23,0.015230625867843628,-2.1742136478424072,-0.02384000085294247,-13.870588302612305,-3.0,-18.0,85.0,0.00025000001187436277
24,0.01586165279150009,-2.1813993453979488,-0.021940000355243683,-13.5625,-2.0,-20.0,80.0,0.00025000001187436277
25,0.016745856031775475,-2.1692960262298584,-0.0201799999922514,-12.820512771606445,-1.0,-19.0,78.0,0.00025000001187436277
26,0.016591751947998997,-2.109488248825073,-0.021660000085830692,-13.512499809265135,-5.0,-19.0,80.0,0.00025000001187436277
27,0.016040969640016556,-2.083019971847534,-0.020360000431537628,-13.038461685180664,-4.0,-18.0,78.0,0.00025000001187436277
28,0.0167985949665308,-2.0219476222991943,-0.020139999687671658,-12.98701286315918,-4.0,-20.0,77.0,0.00025000001187436277
29,0.01605729758739471,-2.037058115005493,-0.01907999999821186,-12.756756782531738,-5.0,-19.0,74.0,0.00025000001187436277
30,0.015840807929635048,-1.988776922225952,-0.01826000027358532,-12.378377914428713,-5.0,-19.0,74.0,0.00025000001187436277
31,0.017761897295713425,-1.8839809894561768,-0.01820000074803829,-12.297297477722168,6.0,-19.0,74.0,0.00025000001187436277
32,0.016477741301059726,-1.8033208847045896,-0.017240000888705254,-11.791666984558105,0.0,-20.0,72.0,0.00025000001187436277
33,0.016310099512338642,-1.7544851303100586,-0.01592000015079975,-11.228571891784668,-1.0,-20.0,70.0,0.00025000001187436277
34,0.01788957417011261,-1.6700385808944702,-0.01826000027358532,-12.094594955444336,-1.0,-19.0,74.0,0.00025000001187436277
35,0.016617255285382267,-1.6125825643539429,-0.015300000086426737,-10.914285659790039,6.0,-19.0,70.0,0.00025000001187436277
36,0.015925057232379913,-1.5395537614822388,-0.014259999617934229,-10.641791343688963,6.0,-17.0,67.0,0.00025000001187436277
37,0.01525429915636778,-1.5478029251098633,-0.01669999957084656,-11.785714149475098,0.0,-19.0,70.0,0.00025000001187436277
38,0.015632558614015583,-1.4828343391418457,-0.015580000355839731,-11.477611541748047,0.0,-20.0,67.0,0.00025000001187436277
39,0.016985688358545303,-1.428030490875244,-0.01582000032067299,-11.376811981201172,-1.0,-18.0,69.0,0.00025000001187436277
40,0.015932470560073853,-1.4073606729507446,-0.014220000244677069,-10.666666984558104,-2.0,-18.0,66.0,0.00025000001187436277
41,0.016637016087770462,-1.331484079360962,-0.01360000018030405,-10.578125,-2.0,-20.0,64.0,0.00025000001187436277
42,0.016201553866267204,-1.287732720375061,-0.011680000461637974,-9.649999618530273,2.0,-20.0,60.0,0.00025000001187436277
43,0.017097435891628262,-1.2490582466125488,-0.01324000023305416,-10.596774101257324,-2.0,-18.0,62.0,0.00025000001187436277
44,0.016942981630563736,-1.23524272441864,-0.01362000033259392,-10.703125,0.0,-18.0,64.0,0.00025000001187436277
45,0.01795373670756817,-1.1341596841812134,-0.012160000391304493,-10.13559341430664,3.0,-17.0,59.0,0.00025000001187436277
46,0.017476310953497887,-1.0796241760253906,-0.011680000461637974,-9.459016799926758,1.0,-17.0,61.0,0.00025000001187436277
47,0.017505409196019173,-1.0251283645629885,-0.01095999963581562,-9.116666793823242,13.0,-17.0,60.0,0.00025000001187436277
48,0.016573021188378334,-0.9654600024223328,-0.013380000367760658,-11.050000190734863,-1.0,-19.0,60.0,0.00025000001187436277
49,0.01673634722828865,-0.8836550116539001,-0.012280000373721123,-10.25,3.0,-19.0,60.0,0.00025000001187436277
50,0.015638371929526333,-0.8243557810783386,-0.010459999553859234,-8.964912414550781,5.0,-16.0,57.0,0.00025000001187436277
51,0.015573938377201555,-0.8092969059944153,-0.013199999928474426,-10.754097938537598,0.0,-17.0,61.0,0.00025000001187436277
52,0.015237731859087944,-0.7692707777023315,-0.01083999965339899,-9.473684310913086,11.0,-17.0,57.0,0.00025000001187436277
53,0.014505139552056791,-0.7162001132965088,-0.00965999998152256,-8.781818389892576,8.0,-16.0,55.0,0.00025000001187436277
54,0.014796302653849125,-0.6966302394866943,-0.01037999987602234,-9.25,6.0,-18.0,56.0,0.00025000001187436277
55,0.01466524787247181,-0.7107831239700317,-0.00887999963015318,-8.461538314819336,2.0,-17.0,52.0,0.00025000001187436277
56,0.014466572552919388,-0.6926425099372864,-0.00863999966531992,-8.196078300476074,7.0,-17.0,51.0,0.00025000001187436277
57,0.014185505919158459,-0.6385189294815063,-0.009639999829232693,-8.851851463317871,6.0,-16.0,54.0,0.00025000001187436277
58,0.014430622570216656,-0.598042905330658,-0.00817999988794327,-7.901960849761963,10.0,-18.0,51.0,0.00025000001187436277
59,0.013646996580064295,-0.5552639961242676,-0.007980000227689743,-7.745098114013673,8.0,-17.0,51.0,0.00025000001187436277
60,0.014034191146492958,-0.5123929381370544,-0.007799999788403511,-7.78000020980835,4.0,-18.0,50.0,0.00025000001187436277
61,0.013873625546693802,-0.4719748198986054,-0.0064199999906122684,-6.625,8.0,-17.0,48.0,0.00025000001187436277
62,0.015236164443194866,-0.4647011756896973,-0.0074200001545250424,-7.8125,4.0,-18.0,48.0,0.00025000001187436277
63,0.01478883530944586,-0.4402724206447601,-0.006399999838322401,-6.659574508666992,11.0,-15.0,47.0,0.00025000001187436277
64,0.01540769264101982,-0.38487860560417175,-0.0075400001369416705,-7.75,3.0,-17.0,48.0,0.00025000001187436277
65,0.014027418568730354,-0.32845574617385864,-0.005520000122487545,-6.0,10.0,-17.0,44.0,0.00025000001187436277
66,0.015030886977910997,-0.3038078248500824,-0.006219999864697456,-6.47826099395752,9.0,-17.0,46.0,0.00025000001187436277
67,0.014787155203521253,-0.28310421109199524,-0.004019999876618385,-4.511111259460449,9.0,-17.0,45.0,0.00025000001187436277
68,0.014500586315989494,-0.2569563388824463,-0.005379999987781048,-5.886363506317139,14.0,-18.0,44.0,0.00025000001187436277
69,0.015075732022523882,-0.22778765857219696,-0.004660000093281269,-5.523809432983398,5.0,-15.0,42.0,0.00025000001187436277
70,0.012927292846143246,-0.18869176506996155,-0.005679999943822622,-6.418604850769043,8.0,-16.0,43.0,0.00025000001187436277
