Wall time,Step,Value
1493802140.120737,99999,-19.502994537353516
1493802699.634804,149999,-19.45833396911621
1493803262.437387,199999,-19.535293579101562
1493803815.215773,249999,-19.494186401367188
1493804426.948003,299999,-19.35087776184082
1493805034.478228,349999,-19.421964645385742
1493805599.921199,399999,-19.38596534729004
1493806182.69734,449999,-19.369047164916992
1493806755.712351,499999,-19.31325340270996
1493807342.895016,549999,-19.309524536132812
1493807917.248933,599999,-19.200000762939453
1493808520.309213,649999,-18.677631378173828
1493809152.189818,699999,-18.39568328857422
1493809800.059293,749999,-18.153846740722656
1493810428.826479,799999,-17.71666717529297
1493811083.692025,849999,-17.504425048828125
1493811726.861044,899999,-16.85321044921875
1493812381.257851,949999,-16.30434799194336
1493813010.867029,999999,-15.627906799316406
1493813630.764656,1049999,-14.906976699829102
1493814264.950199,1099999,-14.560976028442383
1493814904.396038,1149999,-14.560976028442383
1493815530.089257,1199999,-14.371794700622559
1493816143.122951,1249999,-14.155843734741211
1493816742.394745,1299999,-14.090909004211426
1493817341.816193,1349999,-13.43055534362793
1493817950.420119,1399999,-13.690140724182129
1493818578.317279,1449999,-13.220588684082031
1493819198.738019,1499999,-13.657142639160156
1493819828.626279,1549999,-13.0
1493820423.920215,1599999,-13.70588207244873
1493821110.322567,1649999,-13.059701919555664
1493821737.896909,1699999,-13.13432788848877
1493822386.063033,1749999,-13.119402885437012
1493823172.672342,1799999,-12.819672584533691
1493823768.960138,1849999,-13.0625
1493824384.95187,1899999,-11.754385948181152
1493824995.664626,1949999,-11.236363410949707
1493825592.064345,1999999,-11.666666984558105
1493826199.764998,2049999,-11.0
1493826796.955563,2099999,-10.518518447875977
1493827402.034232,2149999,-10.912281036376953
1493828010.427837,2199999,-9.94444465637207
1493828612.082197,2249999,-10.854545593261719
1493829212.315521,2299999,-9.384614944458008
1493829821.652333,2349999,-9.538461685180664
1493830439.804159,2399999,-8.6875
1493831043.685995,2449999,-8.659574508666992
1493831655.861668,2499999,-7.5217390060424805
1493832262.252377,2549999,-7.8222222328186035
1493832871.727338,2599999,-8.043478012084961
1493833477.930126,2649999,-7.795454502105713
1493834092.683366,2699999,-7.688889026641846
1493834700.557121,2749999,-7.511627674102783
1493835339.749299,2799999,-7.717391490936279
1493835944.210938,2849999,-7.7727274894714355
1493836552.478758,2899999,-6.911110877990723
1493837158.704871,2949999,-7.113636493682861
1493837763.726325,2999999,-6.690476417541504
1493838373.314487,3049999,-4.5714287757873535
1493838995.591908,3099999,-4.523809432983398
1493839595.543741,3149999,-5.813953399658203
1493840243.692079,3199999,-6.30232572555542
1493840852.164005,3249999,-4.142857074737549
1493841455.373545,3299999,-5.142857074737549
1493842051.411612,3349999,-3.3720929622650146
1493842651.246635,3399999,-3.595238208770752
1493843261.200483,3449999,-4.099999904632568
1493843889.63145,3499999,-3.0731706619262695
1493844485.399957,3549999,-3.6500000953674316
1493845087.848306,3599999,-2.7750000953674316
1493845680.068426,3649999,-2.2750000953674316
1493846283.940211,3699999,-3.1500000953674316
1493846881.367729,3749999,-1.5384615659713745
1493847496.746943,3799999,-2.857142925262451
1493848101.854121,3849999,-2.2195122241973877
1493848706.721509,3899999,-1.1219512224197388
1493849316.878816,3949999,0.9230769276618958
1493849906.744679,3999999,-1.7317073345184326
1493850502.228956,4049999,-3.307692289352417
1493851098.586999,4099999,-1.6904761791229248
1493851703.542947,4149999,-1.384615421295166
1493852461.418705,4199999,-2.2750000953674316
1493853057.181213,4249999,-0.692307710647583
1493853653.432192,4299999,-0.574999988079071
1493854248.477262,4349999,0.6842105388641357
1493854849.314425,4399999,-0.7250000238418579
1493855501.928124,4449999,-2.3333332538604736
1493856102.68202,4499999,-0.9743589758872986
1493856847.624256,4549999,-0.9210526347160339
1493857495.869352,4599999,0.0
1493858102.064798,4649999,-0.6315789222717285
1493858699.808035,4699999,0.5897436141967773
1493859296.919303,4749999,1.7948718070983887
1493859913.4525,4799999,0.10526315867900848
1493860515.16616,4849999,1.1749999523162842
1493861117.673142,4899999,-1.3250000476837158
1493861726.249296,4949999,0.949999988079071
1493862324.381478,4999999,-0.3076923191547394
1493862946.914797,5049999,0.7560975551605225
1493863547.242367,5099999,0.3499999940395355
1493864278.420383,5149999,0.3243243098258972
1493864873.466421,5199999,1.0750000476837158
1493865707.464092,5249999,0.05263157933950424
1493866429.368201,5299999,-0.05128205195069313
1493867063.530604,5349999,0.4054054021835327
1493867778.845122,5399999,-0.4324324429035187
1493868440.579061,5449999,0.13513512909412384
1493869032.361616,5499999,0.5526315569877625
1493869624.628391,5549999,0.027027027681469917
1493870223.002784,5599999,0.37837839126586914
1493870827.328863,5649999,-0.25
1493871586.152116,5699999,0.1666666716337204
1493872186.33651,5749999,2.8888888359069824
1493872786.949821,5799999,1.7297297716140747
1493873510.918351,5849999,1.162162184715271
1493874102.471929,5899999,1.0
1493874807.49398,5949999,1.4444444179534912
1493875449.943218,5999999,0.7027027010917664
1493876075.67134,6049999,1.4722222089767456
1493876673.389197,6099999,2.0
1493877259.956249,6149999,0.7142857313156128
1493877854.128833,6199999,2.527777671813965
1493878446.918058,6249999,3.555555582046509
1493879043.541836,6299999,2.8888888359069824
1493879631.935183,6349999,1.485714316368103
1493880222.570173,6399999,0.05714285746216774
1493880817.094257,6449999,1.1891891956329346
1493881409.059349,6499999,2.3714284896850586
1493881999.390774,6549999,3.25
1493882599.688615,6599999,2.055555582046509
1493883254.134728,6649999,1.9444444179534912
1493883877.796267,6699999,4.6315789222717285
1493884487.081861,6749999,3.621621608734131
1493885120.143014,6799999,4.1891889572143555
1493885710.40864,6849999,2.8888888359069824
1493886304.258026,6899999,3.4594595432281494
1493886893.005875,6949999,0.9444444179534912
1493887490.104569,6999999,1.1944444179534912
1493888091.762428,7049999,3.441176414489746
1493888691.004177,7099999,3.085714340209961
1493889279.112406,7149999,2.085714340209961
1493889876.693666,7199999,2.5135135650634766
1493890495.741235,7249999,2.694444417953491
1493891081.135415,7299999,2.7837836742401123
1493891671.031885,7349999,2.5833332538604736
1493892292.937416,7399999,3.324324369430542
1493892878.168202,7449999,3.8108108043670654
1493893511.324736,7499999,3.8421051502227783
1493894209.72011,7549999,4.5
1493894806.000432,7599999,2.8333332538604736
1493895402.324697,7649999,3.1282050609588623
1493896115.379669,7699999,4.945945739746094
1493896945.593943,7749999,1.6111111640930176
1493897547.329325,7799999,2.8648648262023926
1493898143.938086,7849999,2.6666667461395264
1493898824.998559,7899999,3.3684210777282715
1493899414.126577,7949999,2.470588207244873
1493900011.701902,7999999,0.9166666865348816
1493900621.872997,8049999,3.324324369430542
1493901215.516428,8099999,3.263157844543457
1493901823.572395,8149999,3.9210526943206787
1493902429.877352,8199999,3.8421051502227783
1493903031.094134,8249999,3.5405404567718506
1493903631.11241,8299999,3.9210526943206787
1493904230.116383,8349999,3.7837836742401123
1493904810.265811,8399999,4.918919086456299
1493905386.964439,8449999,3.6315789222717285
1493905963.71411,8499999,2.027777671813965
1493906540.368744,8549999,4.351351261138916
1493907118.322322,8599999,4.052631378173828
1493907878.668614,8649999,5.974359035491943
1493908730.274942,8699999,4.8684210777282715
1493909601.572761,8749999,4.081080913543701
1493910451.678305,8799999,4.638888835906982
1493911311.74027,8849999,3.8421051502227783
1493912171.087969,8899999,4.4210524559021
1493913020.905376,8949999,4.270270347595215
1493913876.248286,8999999,3.8333332538604736
1493914711.195689,9049999,2.8378379344940186
1493915418.761648,9099999,4.473684310913086
1493916161.768252,9149999,4.94444465637207
1493916879.554391,9199999,4.1621623039245605
1493917671.095083,9249999,3.297297239303589
1493918417.104657,9299999,5.111111164093018
1493919186.160663,9349999,4.135135173797607
1493919941.168879,9399999,4.736842155456543
1493920670.410144,9449999,5.461538314819336
1493921423.612055,9499999,4.763157844543457
1493922391.8291,9549999,4.108108043670654
1493923565.089627,9599999,3.769230842590332
1493924737.943986,9649999,3.972222328186035
1493925842.620697,9699999,4.729729652404785
1493926630.034204,9749999,4.594594478607178
1493927235.261506,9799999,5.6315789222717285
1493927838.173473,9849999,4.891891956329346
1493928484.224983,9899999,3.28947377204895
1493929550.212516,9949999,6.025640964508057
1493930644.760058,9999999,4.1891889572143555
1493931687.812058,10049999,6.410256385803223
1493932318.718946,10099999,5.5789475440979
1493932934.29973,10149999,3.9166667461395264
1493933982.244622,10199999,5.8684210777282715
1493935090.60016,10249999,3.027777671813965
1493936166.495135,10299999,4.081080913543701
1493937268.628528,10349999,3.944444417953491
1493938355.978319,10399999,4.599999904632568
1493939424.316771,10449999,4.342857360839844
1493940459.767401,10499999,3.7142856121063232
1493941527.944655,10549999,4.94444465637207
1493942583.533074,10599999,6.9210524559021
1493943657.910495,10649999,2.7428572177886963
1493944676.183842,10699999,5.277777671813965
1493945703.200096,10749999,4.432432651519775
1493946759.294289,10799999,4.594594478607178
1493947819.549838,10849999,3.8918919563293457
1493948639.107288,10899999,4.5
1493949226.352223,10949999,5.270270347595215
1493949813.340046,10999999,3.972222328186035
1493950449.893044,11049999,3.3333332538604736
1493951561.027465,11099999,4.526315689086914
1493952269.257588,11149999,7.0789475440979
1493952884.520107,11199999,3.7179486751556396
1493953499.787226,11249999,5.289473533630371
1493954115.41222,11299999,4.324324131011963
1493954730.299118,11349999,6.179487228393555
1493955317.336563,11399999,5.027027130126953
1493955905.299202,11449999,3.972222328186035
1493956493.008978,11499999,4.75
1493957080.939163,11549999,3.648648738861084
1493958104.14248,11599999,6.3684210777282715
1493959141.793647,11649999,4.30555534362793
1493960175.654965,11699999,6.1621623039245605
1493961236.09906,11749999,5.743589878082275
1493962282.60814,11799999,6.236842155456543
1493963351.56194,11849999,5.648648738861084
1493964391.344231,11899999,5.9210524559021
1493965442.873919,11949999,4.45945930480957
1493966487.084623,11999999,5.128205299377441
1493967536.590613,12049999,5.054054260253906
1493968589.622204,12099999,3.3684210777282715
1493969653.760233,12149999,3.1621620655059814
1493970720.507663,12199999,5.789473533630371
1493971774.484366,12249999,4.5
1493972856.155759,12299999,5.564102649688721
1493973933.698387,12349999,5.702702522277832
1493974754.318893,12399999,4.9210524559021
1493975496.704404,12449999,2.8333332538604736
1493976324.053414,12499999,3.9189188480377197
1493977084.597096,12549999,5.277777671813965
1493977889.260668,12599999,5.567567348480225
1493978657.392959,12649999,6.07692289352417
1493979496.261618,12699999,4.833333492279053
1493980267.784676,12749999,3.973684310913086
1493981067.393945,12799999,6.5853657722473145
1493981856.063812,12849999,5.552631378173828
1493982600.930103,12899999,4.8684210777282715
1493983316.191847,12949999,4.9210524559021
1493983894.924106,12999999,4.864864826202393
1493984476.088891,13049999,4.6052632331848145
1493985056.110191,13099999,5.3684210777282715
1493985939.95624,13149999,4.243243217468262
1493986841.680911,13199999,2.7837836742401123
1493987618.350194,13249999,5.027027130126953
1493988390.110025,13299999,5.0
1493989280.673746,13349999,4.945945739746094
1493990190.184628,13399999,4.297297477722168
1493991093.400705,13449999,5.285714149475098
1493991997.930771,13499999,5.916666507720947
1493992877.715026,13549999,5.8108110427856445
1493993623.275933,13599999,7.0
1493994490.153094,13649999,5.289473533630371
1493995396.660794,13699999,4.54054069519043
1493996301.103673,13749999,3.942857027053833
1493997210.589023,13799999,6.473684310913086
1493998102.869691,13849999,5.973684310913086
1493999004.719689,13899999,5.289473533630371
1493999909.589139,13949999,5.378378391265869
1494000792.624074,13999999,4.710526466369629
1494001702.136676,14049999,5.0
1494002584.664843,14099999,6.263157844543457
1494003490.294688,14149999,4.945945739746094
1494004276.673585,14199999,3.8378379344940186
1494005095.444875,14249999,4.947368621826172
1494006001.76133,14299999,3.4594595432281494
1494006884.800709,14349999,5.052631378173828
1494007595.219746,14399999,4.157894611358643
1494008162.704577,14449999,4.4285712242126465
1494008729.875532,14499999,5.80555534362793
1494009299.60844,14549999,6.263157844543457
1494009871.237196,14599999,4.842105388641357
1494010444.229251,14649999,6.599999904632568
1494011014.414543,14699999,5.6052632331848145
1494011585.2382,14749999,4.263157844543457
1494012156.012893,14799999,5.157894611358643
1494012726.984961,14849999,5.0
1494013297.857786,14899999,6.307692527770996
1494013870.148235,14949999,6.97560977935791
1494014440.811672,14999999,5.815789699554443
1494015012.752344,15049999,7.275000095367432
1494015584.858163,15099999,6.564102649688721
1494016155.068058,15149999,5.0
1494016724.605943,15199999,6.275000095367432
1494017296.406261,15249999,6.8378376960754395
1494017863.591774,15299999,6.536585330963135
1494018431.028485,15349999,4.474999904632568
1494018996.64182,15399999,4.849999904632568
1494019562.655009,15449999,6.150000095367432
1494020131.138962,15499999,7.547618865966797
1494020698.478146,15549999,5.263157844543457
1494021270.649475,15599999,7.523809432983398
1494021845.535287,15649999,7.0
1494022419.621916,15699999,6.243902206420898
1494022993.799652,15749999,5.875
1494023576.735058,15799999,6.88095235824585
1494024168.981107,15849999,7.0714287757873535
1494024771.705551,15899999,7.195121765136719
1494025372.047081,15949999,6.69767427444458
1494025973.176057,15999999,7.465116500854492
1494026573.37713,16049999,7.738095283508301
1494027172.420399,16099999,6.175000190734863
1494027774.787774,16149999,8.44186019897461
1494028388.830825,16199999,7.560975551605225
1494029005.921883,16249999,7.952381134033203
1494029623.875973,16299999,7.681818008422852
1494030241.451511,16349999,7.170731544494629
1494030836.229835,16399999,8.55813980102539
1494031417.035111,16449999,8.409090995788574
1494031996.967355,16499999,7.659090995788574
1494032595.660704,16549999,5.536585330963135
1494033234.016163,16599999,7.720930099487305
1494033874.979523,16649999,7.348837375640869
1494034520.651729,16699999,8.069766998291016
1494035151.64223,16749999,8.545454978942871
1494035848.926397,16799999,8.622221946716309
1494036486.943789,16849999,7.292683124542236
1494037121.243333,16899999,8.409090995788574
1494037751.259054,16949999,7.590909004211426
1494038393.024274,16999999,7.88095235824585
1494039035.681975,17049999,7.954545497894287
1494039725.886141,17099999,9.44444465637207
1494040440.815505,17149999,9.266666412353516
1494041151.860013,17199999,8.8695650100708
1494041881.690376,17249999,8.113636016845703
1494042618.554836,17299999,7.558139324188232
1494043314.60038,17349999,7.214285850524902
1494043901.084881,17399999,8.581395149230957
1494044467.815192,17449999,8.25
1494045034.740644,17499999,8.0
1494045602.569991,17549999,8.886363983154297
1494046170.821712,17599999,8.600000381469727
1494046738.842415,17649999,8.697674751281738
1494047307.434637,17699999,8.717391014099121
1494047875.313932,17749999,9.02173900604248
1494048433.772854,17799999,9.266666412353516
1494048991.302181,17849999,8.454545021057129
1494049559.477243,17899999,8.88888931274414
1494050127.363075,17949999,8.600000381469727
1494050696.209384,17999999,9.386363983154297
1494051263.421761,18049999,10.065217018127441
1494051832.257908,18099999,9.232558250427246
1494052400.492174,18149999,9.75
1494052967.782499,18199999,8.866666793823242
1494053536.039661,18249999,10.17391300201416
1494054081.397971,18299999,9.113636016845703
1494054647.749009,18349999,7.25
1494055216.332086,18399999,10.47826099395752
1494055783.038945,18449999,9.425532341003418
1494056349.683045,18499999,9.288888931274414
1494056892.426783,18549999,10.0
1494057433.468238,18599999,9.116278648376465
1494057975.917963,18649999,10.239130020141602
1494058539.623247,18699999,9.48888874053955
1494059095.693466,18749999,10.15217399597168
1494059660.397827,18799999,8.04651165008545
1494060293.574935,18849999,9.066666603088379
1494060925.531664,18899999,9.55555534362793
1494061592.091283,18949999,10.244444847106934
1494062262.405086,18999999,9.97826099395752
1494062939.911497,19049999,10.520833015441895
1494063615.51001,19099999,9.595745086669922
1494064286.391925,19149999,9.97826099395752
1494064957.45036,19199999,10.276596069335938
1494065630.975141,19249999,9.204545021057129
1494066301.14832,19299999,11.021276473999023
1494066957.084313,19349999,11.021276473999023
1494067622.572953,19399999,9.957447052001953
1494068288.359882,19449999,11.106383323669434
1494068936.177646,19499999,10.041666984558105
